run,algorithm,setting,seed,training_episodes,selected_episode,n_confirmation,pnl,objective,as_objective,twap_objective,difference_as,difference_twap,auction_gain,auction_pnl_gain,opening_inventory,terminal_inventory,inventory_rms,auction_qty,auction_abs_qty,cancels,validation_initial,validation_last,validation_selected,alpha,initial_inventory,beta,child_cap,lambda_inv,auction_weight,reward_scale,hidden_width,clob_warmup,auction_warmup,objective_ci_low,objective_ci_high,difference_as_ci_low,difference_as_ci_high,auction_gain_ci_low,auction_gain_ci_high,pnl_ci_low,pnl_ci_high
dqn_matched,dqn,synthetic_rough_heston,624,180,180,128,9.966825470847699,-13.00111238061932,-39.49652745472429,6.254948182334477,26.495415074104976,-19.2560605629538,1.912425894180012,-0.35833424714342943,62.66024625871775,59.67658951457949,60.620706497324186,2.983656744138252,3.2901575635099087,0.125,-28.527683079378267,-24.89057726267962,-24.89057726267962,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-24.823115949778227,-3.1512878674640943,24.831552150781288,28.1368631940306,1.6276069518801386,2.192027274561905,-1.5539388343908458,20.1521140302844
dqn_message,dqn,synthetic_rough_heston,625,180,90,128,-1.0616930220561995,-3.567148935486797,-51.79987806259595,-2.794688065012049,48.23272912710915,-0.7724608704747492,0.6069860342047677,-0.13048609775290304,19.974580072231472,16.45186853141594,20.02181175990064,3.522711540815533,3.809569270288333,2.4140625,-6.147214940025291,5.272159039179987,5.736882426639794,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-12.522404446559712,4.57699099310026,44.53355845310367,51.87307978140769,0.4069618326655017,0.7903517020878246,-9.154567298073392,6.834776899130194
dqn_onestep,dqn,synthetic_rough_heston,626,180,90,128,12.76831523436013,10.484944832039501,9.53641791919797,3.184095722692748,0.9485269128415319,7.3008491093467525,-1.3253097225246404,0.027066604462418736,4.970121086483595,6.111194530843678,15.110825266412917,-1.1410734443600836,2.6209670052956255,17.9921875,-54.90565972038467,4.562352640206771,7.490975758223441,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,6.136575591474451,14.730958727823582,-1.2525579792411583,2.948625366388318,-2.7573978451628154,-0.22667157515549916,8.548918195113327,17.155430133926668
dqn_persistent,dqn,synthetic_rough_heston,625,180,150,128,-2.9896377584541742,-3.946479297065018,-51.79987806259595,-2.794688065012049,47.853398765530926,-1.1517912320529686,-0.1278464845652286,-0.15557525845438552,9.109375,8.630704456431122,12.373142130345666,0.47867054356887895,0.552623845242188,16.3203125,-6.147214940025291,3.443481241529459,3.7738213107022873,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-11.694047037825646,3.3135530237181854,43.543459450019974,52.37020273404015,-0.20989466238794469,-0.02157881156131564,-10.606676257720231,4.332569153058341
dqn_pilot,dqn,synthetic_rough_heston,621,180,180,128,5.319049011432884,1.7436743066562261,-24.93489892330003,-12.42459068359657,26.678573229956257,14.168264990252796,-2.9107751332698384,-1.8389259435676137,2.020333525418619,1.7436799029171626,8.45621038619151,0.27665362250145675,3.485462995632302,1.4375,-12.255452251376623,4.608908074999905,4.608908074999905,0.01,200,1.0,30,0.05,0.0001,0.01,64,512,256,-7.213042385467507,10.23341750207827,12.657244515887765,43.94580657788512,-4.34147784368845,-1.6826936442316347,-2.9366322835212753,13.254481144963707
dqn_resolution,dqn,synthetic_rough_heston,626,180,90,128,13.938722332539884,12.910942200556981,9.536709162999024,3.185780085064329,3.3742330375579566,9.725162115492651,-0.27431673160046177,0.39086007591427696,2.581681796215765,3.563348902520879,10.137949161358534,-0.981667106305114,5.00437082221546,3.3046875,-53.90249674056777,8.708884378262333,10.11974839825994,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,8.80013648985381,16.980442179240466,2.020278683926934,4.724978491207977,-0.6796968112745423,0.042876511976817716,9.703976677290482,18.207224877084005
dqn_resolution_history,dqn,historical_sp500_midquotes,627,180,180,128,5.2461877504882946,4.846929416041558,-1.0264413983923122,-0.39712512085764295,5.87337081443387,5.244054536899202,-0.26298575855249784,-0.2235933580067334,2.286009868796147,2.299764761820041,6.318689218870757,-0.013754893023893905,0.598590985151944,17.6640625,-42.95908755867826,4.336243930309565,4.336243930309565,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,1.231619945013797,8.372032396138616,5.261344781420441,6.501344292222746,-0.3354088508009905,-0.19685001813101452,1.5289233951209722,8.753882123942018
dqn_units,dqn,synthetic_rough_heston,622,180,90,128,10.049750625160375,5.090944444578584,-38.44694620949798,-7.217597522818266,43.53789065407656,12.30854196739685,-4.5177960513397775,0.18553851646003067,0.8676671119915214,-4.520241636289612,9.958720982718402,5.387908748281133,6.010845854423025,0.03125,-471.7700083482408,-9.018392490418941,1.3018174217183072,0.01,200,1.0,30,0.05,0.0001,0.5,64,512,256,-3.6411056129178117,13.345905342606162,28.21728610580531,61.090125602357276,-7.898593513015493,-2.207802153024998,2.054855140692364,17.886950905996862
dqn_verified,dqn,synthetic_rough_heston,628,180,180,128,11.568488964245493,11.223577612013237,8.691684243907925,1.5577863315179337,2.531893368105311,9.665791280495304,-0.07966107807052993,-0.07392654435714757,1.6693176256435291,2.1046753725428786,5.8729153938419305,-0.43535774689935,1.0211527035889247,10.7109375,11.256499878182293,14.162553146590428,14.162553146590428,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,6.336480073202923,16.036462982784588,1.208112029029296,3.7328855968150028,-0.16073830245829565,0.019457044190873195,6.831933255892131,16.14492885206005
dqn_verified_history,dqn,historical_sp500_midquotes,627,180,180,128,5.696461932827008,5.350194427670566,-1.0264413983923122,-0.39712512085764295,6.376635826062879,5.74731954852821,0.22449135103801365,0.3441872752172821,1.7363109767019687,2.5580305401989953,5.884449890656236,-0.8217195634970269,2.782309849932541,3.953125,-42.95908755867826,4.352996557626967,4.352996557626967,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,1.5609536128270036,8.888419643287202,5.7134195458682555,7.04449210160959,0.11483817807590208,0.34196595892788895,2.139251970976873,9.187746943180493
sac_capacity,sac,synthetic_rough_heston,626,180,180,128,12.349700109399915,11.811345403257873,9.53641791919797,3.184095722692748,2.2749274840599045,8.627249680565125,0.22224041620809604,0.44828155495269884,2.1030071286507614,0.3726522493166895,7.337265881389631,1.730354879334072,3.1747435886068183,12.4453125,6.032402565388251,8.074665628226988,8.074665628226988,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,7.352534654693676,16.014152099029996,0.4615268481940208,3.904627561186528,-0.007440158185486216,0.46616711935569927,8.02595922195672,16.544005801623012
sac_finite,sac,synthetic_rough_heston,623,180,120,128,-4.908745764997013,-241.25479784796175,-1595.855406436454,-466.75428415698275,1354.6006085884924,225.499486309021,295.3019190339978,-8.356486497499878,103.13046191759167,4.810567775580381,68.75260752625529,98.3198941420113,98.4519253920113,0.546875,-2274.025561311617,-243.10586355555762,-239.26630989960316,0.01,250,1.0,2,0.05,0.0001,0.4,64,512,256,-316.32289081443906,-180.18665664260305,1280.1005332908526,1419.4482455522834,226.40762059596634,355.71408280352534,-21.816295067535542,11.283495180162355
