episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
53,14.262715497749596,14.26033768584109,11.47519819497128,-2.8916639426701174,0.0,-14.366862137641403,-2.785490120868431,0.0003506300000001082,0.5511373960229093,0.48762812762455837,0.06350926839835654,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.004467044557844,42.0,0.00019945642704240473,0.00019945642704240473,0.1352317173566137,0.001150448399130255,5.061708376521156,0.6227908651034038,30.0,0.00019945642704240473,0.00019945642704240473,-0.453681011001269,0.0011473955625357728,1.4615832070509593
54,38.16670224488553,38.1411393641162,38.267738411152166,8.879890634260407,0.0,-29.38784777689177,-0.09527880019627233,0.2218778472332499,17.22883960325315,1.5988396032539143,15.62999999999925,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.950976310632168,39.0,0.00019792618661593412,0.00019792618661593412,0.19130045443009108,0.0011566077382900775,3.9401979629810038,0.5959587561587493,30.0,0.00019792618661593412,0.00019792618661593412,-0.49942628542582196,0.0011545787487799923,1.3867059707641602
55,16.9020058709343,16.89879194355896,16.89874220923401,-1.3370995726586556,0.0,-18.23584178189267,-0.00020011932460750614,0.00015038499999986304,0.6019151061082795,0.5669151061083029,0.03499999999998238,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.5373197213197365,39.0,0.000196407686276246,0.000196407686276246,0.172056608618452,0.0011619884275998443,4.970031609902015,0.6084197277824084,30.0,0.000196407686276246,0.000196407686276246,-0.5045614510774612,0.0011618129055326184,1.1776135702927908
56,29.972359207127738,19.827509350107732,20.068164949415877,-5.765625473393913,0.0,-25.83379042280979,0.0,0.24065559931035785,53.357541956136316,31.850980922131747,21.50656103400457,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.7089740901157775,29.0,0.0001949008359527637,0.0001949008359527637,0.09661107510328293,0.0011668810580760755,4.210569998313641,0.6421883781750997,30.0,0.0001949008359527637,0.0001949008359527637,-0.5235350211461385,0.0011689171001004676,1.5857092767953873
57,41.02972197728248,28.12770790777465,27.31001999667863,2.9084332413244702,0.0,-24.40158675535416,-0.8974024360909629,0.07971452500000004,41.49687369931194,35.91937369931139,5.57750000000059,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.571437971932547,42.0,0.00019340554626593685,0.00019340554626593685,0.15450942343366997,0.0011728260682762734,4.92779632977077,0.7005290088554224,30.0,0.00019340554626593685,0.00019340554626593685,-0.5719445874293645,0.0011763613360623519,1.6847172756989797
58,18.135170875260883,10.069827586695698,9.30914375699867,1.0918883651766678,-1.7763568394002505e-15,-8.217255391821999,-0.9958327866958419,0.235148956999296,44.75204803965076,28.399548039652295,16.352499999998464,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.180981798171997,50.0,0.00019192172852193978,0.00019192172852193978,0.1794160185754299,0.0011796111590228974,4.469399015903473,0.7256865854064624,30.0,0.0001919217285219398,0.0001919217285219398,-0.5866761972506841,0.0011835703742690384,1.5519193877776465
59,4.961582219990305,2.4028870136381126,1.734598343364611,-1.973039271601187,0.0,-3.707637614965795,-0.831288976406741,0.1630003061319392,0.49657799984021267,-15.995922000160517,16.492500000000742,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.679137712571679,41.0,0.00019044929470741072,0.00019044929470741072,0.19735074090975813,0.0011867354396821522,4.781354601790265,0.6909423006077607,30.0,0.00019044929470741072,0.00019044929470741072,-0.6443668107191721,0.0011905823174553612,1.5031969199577968
60,-0.5911347146168991,-0.5967350520682487,-0.6814440565736246,-1.299671920580748,0.0,-0.6182278640071237,-0.07545455450388161,-0.009254450000000006,0.5376111490208331,0.748354023931825,-0.21074287491096888,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.522046685218811,42.0,0.000188988157484231,0.000188988157484231,0.19250779918261937,0.001193104164918796,5.026126503944397,0.521282555659612,30.0,0.00018898815748423097,0.00018898815748423097,-0.6726483404636383,0.0011977674051498373,1.379537389675776
61,5.372973087567516,-7.030742121130631,-8.16723628224576,1.3581689760292202,0.0,9.525405258274985,-1.3766745862312177,0.24018042511969515,45.93890857011135,35.21890857011067,10.72000000000071,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.695303098721937,44.0,0.00018753823018434463,0.00018753823018434463,0.14712750424884938,0.0012002999084705318,4.926488188180056,0.5159461682041486,30.0,0.00018753823018434463,0.00018753823018434463,-0.6727782169977824,0.0012049143202602862,1.304291009902954
62,-3.0439726982513093,-3.046900072723019,-3.310586326903197,3.080218205386526,0.0,6.390804532289722,-0.25316663190204736,-0.010519622274997656,0.6673260773739145,0.5410521667741159,0.1262739105998309,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416375512168521,42.0,0.0001860994268046179,0.0001860994268046179,0.19478803704537095,0.0012077849380494584,5.194734760693142,0.7025307128826778,30.0,0.0001860994268046179,0.0001860994268046179,-0.7126405537128448,0.0012120686859513322,1.8389258901278178
63,15.811945551835379,14.880115468553859,14.475679116807441,6.8614362571797685,-8.881784197001252e-16,-7.614242859627674,-0.6138553209616191,0.2094189692132273,14.751609530771518,9.6531346374197,5.0984748933518125,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.666717064686311,39.0,0.00018467166200173744,0.00018467166200173744,0.16326929175127775,0.0012150566624955107,5.418402439508682,0.6334663371245066,30.0,0.00018467166200173744,0.00018467166200173744,-0.7547055741151174,0.0012189717536481718,1.5974491775035857
64,-74.15127502694394,-89.94447315846277,-90.36340413366912,-28.870251458665376,0.0,61.49315267500378,-0.5590117902064833,0.14008081499999273,27.160132108002514,39.74065692904287,-12.58052482104036,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.357342488056904,37.0,0.00018325485108714856,0.00018325485108714856,0.11463923440188975,0.0012215746604409571,5.080447905772441,0.6088658273220062,30.0,0.00018325485108714856,0.00018325485108714856,-0.7217227468887965,0.001225989688343058,1.5197575300931931
65,28.918082718892038,20.29992457707141,20.538355315412854,0.7222145046703471,0.0,-19.81614081074253,0.0,0.23843073834346373,43.97169964730548,29.35669964730475,14.615000000000748,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.7802831213525,47.0,0.00018184891002203166,0.00018184891002203166,0.08968477589177325,0.0012291504387208756,5.3123862743377686,0.7138339499632518,30.0,0.00018184891002203166,0.00018184891002203166,-0.7304418434699377,0.0012328352158268293,1.8404805620511373
66,16.006698427803713,6.515815539873801,6.728440979501652,-4.664756754282948,0.0,-11.393197733784596,-0.025562937154518295,0.23818837678423505,51.8647765559193,30.80727655592086,21.057499999998466,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.463058683005246,44.0,0.00018045375541231749,0.00018045375541231749,0.15750230569392443,0.0012375497767193751,5.50781546939503,0.7183610692620277,30.0,0.00018045375541231749,0.00018045375541231749,-0.7633766174316406,0.0012397462385706603,1.748527846733729
67,-78.23209440152459,-92.7747551777889,-101.6626778540101,-30.804941618854087,0.0,70.857736235156,-9.059004256324327,0.17108158010294744,34.064840731625594,38.134840731625346,-4.069999999999734,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.4121093362569805,40.0,0.00017906930450374052,0.00017906930450374052,0.1910087100462988,0.0012449656322132796,5.090056341886521,0.6009588226675987,30.0,0.00017906930450374052,0.00017906930450374052,-0.772671643892924,0.001246663023872922,1.5666293760140737
68,-55.8358738839961,-55.836065256835084,-55.88993039909589,-14.758688781900599,0.0,41.13124161719529,-0.06756822715726685,0.013703084897155228,0.26666242774159343,-0.13833757225848764,0.4050000000000864,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.805628293599838,39.0,0.0001776954751769305,0.0001776954751769305,0.20588751858434615,0.0012517126742750406,5.2863909892546825,0.690263086060683,30.0,0.0001776954751769305,0.0001776954751769305,-0.799477090438207,0.0012534951403116187,1.964513905843099
69,7.441878264236948,2.810722475250204,2.736560179980833,-3.756047141699061,0.0,-6.4926073216799,-0.31352282104342066,0.23936052577431116,43.585346501897746,21.52012032723503,22.065226174662715,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.109023545099341,46.0,0.0001763321859425413,0.0001763321859425413,0.12015727105671944,0.0012588804997706218,4.848578955816186,0.6220440636078517,30.0,0.0001763321859425413,0.0001763321859425413,-0.8165307104587555,0.0012602168212955196,1.9261322935422263
70,24.21036528265904,24.187541605874877,24.270011445260607,10.594762470876173,0.0,-13.675248974384449,0.0,0.08246983938502753,9.998678278480938,1.5107507002866196,8.487927578194304,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.680366742305266,39.0,0.00017497935593641746,0.00017497935593641746,0.2607198324627601,0.0012663099168537136,5.183028465662247,0.5726534595092138,30.0,0.00017497935593641746,0.00017497935593641746,-0.846987920999527,0.0012667094396116832,1.5893323878447214
71,-0.9438234227355861,-0.9454788078088594,-1.433063134383448,-13.662157311711608,0.0,-12.229094177328161,-0.48758432657714934,0.0,0.40686423697266605,0.40686423697264384,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,5.249365309874217,36.0,0.00017363690491479776,0.00017363690491479776,0.11611194235997067,0.0012731781074156363,5.0574707057740955,0.4308381512761116,30.0,0.00017363690491479776,0.00017363690491479776,-0.8843136608600617,0.0012734264911462864,1.6779135386149089
72,-20.917492309992667,-20.923455820145637,-22.27687630523458,20.426477143341653,0.0,42.70335344857625,-1.3772147167116242,0.02379423162156559,0.9940906929465854,0.7722376676237066,0.22185302532288625,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201236152648926,40.0,0.00017230475324955523,0.00017230475324955523,0.12004129071719945,0.0012799304910004138,5.868187183141709,0.7055530587832133,30.0,0.00017230475324955523,0.00017230475324955523,-0.9294900019963582,0.0012798130318212011,1.9015874445438385
73,-12.191995823488469,-12.209472923496595,-13.896676844612397,7.093079529320819,6.938893903907228e-18,20.98975637393321,-1.7124500735239856,0.025246152409919294,0.9173862524446861,-1.3220098338562445,2.239396086300929,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,5.390943184877053,39.0,0.0001709828219234744,0.0001709828219234744,0.11643301370816353,0.0012874801714832967,5.306185673444699,0.4984744757413864,30.0,0.0001709828219234744,0.0001709828219234744,-0.8949306666851043,0.0012863074235307673,1.7633731881777446
74,8.340482389073994,6.429261769443391,6.3694130219449745,-2.1729290863287316,1.9984014443252818e-15,-8.542342108273706,0.0,-0.059848747500006294,11.332190302608268,13.824690302609323,-2.4925000000010513,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.831449372427804,35.0,0.00016967103252556393,0.00016967103252556393,0.01552648613495486,0.0012946960383227893,5.451248264312744,0.5779015516241391,30.0,0.00016967103252556393,0.00016967103252556393,-0.8942897299925486,0.0012928559755285582,2.1507299105326334
75,0.16840617212458164,-3.7527101293006573,-5.609024904951073,5.548829620546591,0.0,11.157854525497658,-1.9627244256478313,0.10640964999999976,28.044308759365776,19.8018087593665,8.242499999999275,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.857211554751677,34.0,0.00016836930724640594,0.00016836930724640594,0.08046352118253708,0.0013009514796602376,5.465010600931504,0.6292332167426745,30.0,0.00016836930724640594,0.00016836930724640594,-0.9546624064445496,0.0012990817388830085,1.865839821100235
76,-15.322966432175235,-15.380189177587042,-18.213109956774815,7.197286109697233,0.0,25.41039606647204,-3.0492692376476906,0.21634845846099082,15.71459942366532,-2.3921276180799005,18.10672704174521,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.895378204492422,39.0,0.00016707756887354052,0.00016707756887354052,0.1052148366967837,0.001307690835510118,5.130494771859585,0.6109108249346415,30.0,0.00016707756887354052,0.00016707756887354052,-0.9053564409414927,0.0013054606194297473,1.8851099411646526
77,13.482704939905524,13.482682425571591,13.180411997370445,-5.324646817959176,0.0,-18.505058815329622,-0.30362186570221184,0.001351437500000087,0.21494927178905243,0.04744927178902536,0.16749999999999687,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.302516842788121,53.0,0.00016579574078688596,0.00016579574078688596,-0.015152611154711471,0.0013167585997473238,5.5639122881979315,0.5793326124548912,30.0,0.00016579574078688598,0.00016579574078688598,-0.9479879518349965,0.0013123068997325997,2.0693142573038736
78,12.788811427192282,12.788745470226965,12.795823382724938,1.1070707360504524,0.0,-11.688752646674486,0.0,0.007077912499999891,0.002046963128904622,0.08121389371120938,-0.07916693058228833,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,2.0,0.0,2.0,5.628184917125296,47.0,0.00016452374695419386,0.00016452374695419386,0.07018765723927224,0.0013265928917346483,5.409618230576211,0.4477217679222425,30.0,0.00016452374695419386,0.00016452374695419386,-0.950532191991806,0.0013195375252204637,1.6588987092177072
79,19.981281238642435,19.956485872897026,18.718409733091104,5.991939359716631,1.3877787807814457e-17,-12.726470373374468,-1.2552410648041814,0.017164925000000355,0.15273852235151253,-1.5746544301975558,1.7273929525490541,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.148790634196738,46.0,0.00016326151192653943,0.00016326151192653943,0.110819428106365,0.0013361706945073345,6.140814947045368,0.5599194002648195,30.0,0.00016326151192653943,0.00016326151192653943,-0.9848718126614888,0.0013265177219485243,1.730587085088094
80,-11.185651342801066,-26.606085439032356,-26.816647830009575,-12.298413971467314,0.0,14.518233858542263,-0.44608573143185026,0.23552334045588824,50.13886055926827,39.26886055926666,10.870000000001617,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,5.128343891453099,37.0,0.00016200896083384592,0.00016200896083384592,0.08002369951557468,0.0013446807326446917,6.27078035715464,0.6278341827293237,30.0,0.00016200896083384592,0.00016200896083384592,-0.990595692396164,0.0013333515768560271,2.010128492116928
81,-29.11801723023047,-31.070320755982486,-36.00216225222131,1.9529129859850538,0.0,37.95507523820635,-4.939051071238211,0.007209575000000615,14.389985554660726,13.972485554660688,0.4175000000000715,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5432777563730875,45.0,0.00016076601938044396,0.00016076601938044396,0.07132584485742781,0.0013528106734156608,6.429398414823744,0.638711412747701,30.0,0.00016076601938044396,0.00016076601938044396,-1.0668310403823853,0.0013400436146184802,2.062516568104426
82,4.530562710691811,4.444517934935697,4.264257697736815,5.466799709627298,-6.661338147750939e-16,1.2025420118904864,-0.29103723195825637,0.1107769947579654,8.381661019313142,-2.933338980685896,11.314999999999035,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.944531810911078,38.0,0.0001595326138406645,0.0001595326138406645,0.02018854492589047,0.001361922881762056,5.65902546832436,0.5385987833142281,30.0,0.0001595326138406645,0.0001595326138406645,-1.0313645164171854,0.0013468222226947547,1.8210383673508963
83,-11.35322413682341,-11.365870331440576,-12.462546251376537,1.5354899664332242,0.0,13.998036217809771,-1.1207121574371683,0.024036237499999197,0.31214533375705855,-1.1245530052943444,1.4366983390513994,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.604414593089711,44.0,0.00015830867105446586,0.00015830867105446586,0.02403308789838444,0.001371867581672797,5.339997394518419,0.6254305452108383,30.0,0.00015830867105446586,0.00015830867105446586,-1.0689810673395792,0.001353669899981469,2.2252238432566327
84,11.950232682453134,11.130566001539451,7.63398906748179,3.0496886771206464,8.881784197001252e-16,-4.584300390361148,-3.5770522158680844,0.08047528181078964,15.251044504302001,9.053544504301518,6.1975000000004705,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.174212844475456,46.0,0.000157094118423094,0.000157094118423094,-0.004097961294262305,0.0013819172619032147,5.899311407752659,0.605583135286967,30.0,0.000157094118423094,0.000157094118423094,-1.0497229357560476,0.0013602642846914628,2.172507643699646
85,-23.24387839120216,-23.246791719157322,-24.874371336890704,5.165523955050791,-5.551115123125783e-17,30.039895291941498,-1.6419270327317577,0.01434741499999679,0.9156159513002109,-0.5397525317368239,1.4553684830370544,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.609427788678338,34.0,0.0001558888839047765,0.0001558888839047765,0.021648761432837036,0.0013909470461144606,6.23630105046665,0.5657427469889323,30.0,0.0001558888839047765,0.0001558888839047765,-1.0641374150911966,0.0013669522556786736,1.9166816592216491
86,53.82162829635333,53.794613820627006,53.55208479720953,10.0786224111839,0.0,-43.47346238602565,-0.2831849184174189,0.04065589500000217,7.642106866301219,1.6436080958161465,5.99849877048506,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240159818104336,35.0,0.0001546928960104493,0.0001546928960104493,0.03537391951041562,0.0013985434114666922,5.3304602146148685,0.5278070725500583,30.0,0.0001546928960104493,0.0001546928960104493,-1.0750790695349375,0.0013736142194829882,2.0874498963356016
87,38.395109154975216,36.43479952415026,36.63509141133627,13.779436139385027,0.0,-22.855655271951232,0.0,0.2002918871835416,0.7038942192944972,-14.001105780705165,14.70499999999965,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5974332961169155,44.0,0.00015350608379951624,0.00015350608379951624,0.0006119993261315606,0.0014071251921863718,5.568799083883112,0.49930111318826675,30.0,0.00015350608379951624,0.00015350608379951624,-1.108128454287847,0.0013800386378231147,1.961478485663732
88,33.067191119656854,32.97431891757817,33.196009746489814,1.0697175880233765,0.0,-32.126292158466406,0.0,0.2216908289136236,26.007175573829088,3.0474940866010627,22.95968148722803,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.012654254311009,38.0,0.00015232837687564123,0.00015232837687564123,-0.0596667860487574,0.0014159775118490583,5.972798372569837,0.519966895878315,30.0,0.00015232837687564123,0.00015232837687564123,-1.1384790301322938,0.0013866647030226886,1.9296620428562163
89,21.4238669631768,21.423222200454948,20.501798940542162,7.383977205746498,-1.3877787807814457e-17,-13.117821734795676,-0.9251077324140056,0.0036844724999997467,0.5914217835969566,0.2539217835969705,0.3374999999999808,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.580152440071106,40.0,0.0001511597053825727,0.0001511597053825727,-0.019661622261628507,0.0014240720338420942,5.850773245096207,0.43879253044724464,30.0,0.0001511597053825727,0.0001511597053825727,-1.1302089114983878,0.0013933261934046945,1.7351950844128927
90,3.065056354531407,2.864062628028392,-5.058496826955247,2.409243108979032,0.0,7.467739935934285,-8.16158673491178,0.23902727992888456,34.486692419888286,4.483232388612208,30.00346003127609,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,4.927833093915667,35.0,0.00015,0.00015,-0.020235469272094114,0.0014324708442602838,6.054049389702933,0.6144483541448911,30.0,0.00015,0.00015,-1.2037533124287922,0.0013997928511040906,2.301516890525818
91,9.206772115807603,9.110409192144791,8.939637801650814,4.664286572494564,0.0,-4.275351229156255,-0.1978298354955812,0.027058444999998627,0.930762192376065,-3.104237807623825,4.034999999999894,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.173045364293185,44.0,0.00014884919193944152,0.00014884919193944152,-0.07755134407092225,0.0014411741100378674,6.880629972978071,0.5389739453792572,30.0,0.00014884919193944152,0.00014884919193944152,-1.1401180048783621,0.0014062464819289745,2.0743980884552
92,-5.0542489535982895,-25.340307181584276,-26.64898092370328,-23.81625508842003,0.0,2.8327258352832563,-1.5487388117867216,0.2400650696705325,64.30203862419046,45.04004687829042,19.26199174590004,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414900516852354,39.0,0.00014770721294016467,0.00014770721294016467,-0.10973465385345313,0.0014502846976169026,5.672647341703757,0.5726181849837303,30.0,0.00014770721294016467,0.00014770721294016467,-1.1434530436992645,0.0014127290497223536,2.281842396656672
93,5.3203484698596295,5.281012884783528,5.218015020786647,-11.144425379526979,0.0,-16.362440400313627,-0.08365958899958059,0.02066172500000112,0.9079728407252787,-1.9833200719022148,2.891292912627479,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35845096707344,40.0,0.00014657399526513687,0.00014657399526513687,-0.02985498495399952,0.0014589596627047285,5.8416460156440735,0.5310764993230502,30.0,0.00014657399526513687,0.00014657399526513687,-1.2068052192529042,0.001419318156937758,2.316803479194641
94,11.650267395320668,11.633476979379964,11.648864111879389,-4.277106739821287,0.0,-15.92597085170068,0.0,0.015387132499998273,0.6681066489938559,-1.2957783738241895,1.963885022818047,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,6.022639142839532,38.0,0.00014544947169700768,0.00014544947169700768,-0.028458871927700545,0.00146751888218875,6.242770671844482,0.4058935229976972,30.0,0.00014544947169700768,0.00014544947169700768,-1.2815558354059855,0.0014258285867981614,1.8540344874064127
95,-25.91894924896807,-27.484666675624734,-27.678088979107102,6.747827345788884,0.0,34.42591632489598,-0.18306078098527223,-0.010361522499998676,11.585363088265652,12.512863088265071,-0.9274999999994193,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.367722454278366,46.0,0.00014433357553412176,0.00014433357553412176,-0.04282696261678053,0.001476985159451547,6.312482217083806,0.5356677790482839,30.0,0.00014433357553412176,0.00014433357553412176,-1.2336265325546265,0.001432163497277846,2.224659466743469
