episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
100,24.146933812397037,24.145934913785723,24.151368917868172,-0.6243875047824287,0.0,-24.77575642265061,0.0,0.005434004078874672,0.891053573198576,0.31605357319853056,0.57500000000001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.09931537267324,37.0,0.00013888120684309353,0.00013888120684309353,9.335965117892703,-0.41330599453714156,0.34357520143191017,30.0,0.00013888120684309353,0.00013888120684309353,1.2246156593163808,-0.5383520503838857
101,3.2713029154892865,3.2712825901279308,2.9161358499769228,5.605837895725384,0.0,2.6897020457484633,-0.36056183046932233,0.005415090316171915,0.4424163429216037,-0.045083657078374806,0.4874999999999474,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,1.0,0.0,1.0,12.761524064200264,35.0,0.00013781570276112607,0.00013781570276112607,11.231742436545236,-0.40562299225065446,0.3241388271252314,30.0,0.00013781570276112607,0.00013781570276112607,1.2694886843363444,-0.555225525299708
102,51.118267748886865,51.11779233228366,50.88782051485671,0.9785752944482116,0.0,-49.909245220408515,-0.2326625424261124,0.0026907250000001975,0.11195949844083941,-0.21804050155915444,0.3299999999999983,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,10.413720182750536,46.0,0.00013675837328373252,0.00013675837328373252,9.454611913017605,-0.46392136682634766,0.3120254089434942,30.0,0.00013675837328373252,0.00013675837328373252,1.1666746258735656,-0.5111864229043325
103,2.836282573241988,-5.747433552220556,-6.467538408549367,-10.00655554208681,0.0,-3.5390171335374414,-0.9518500342308087,0.2317451779021549,48.41866862170082,29.29797966662982,19.120688955070996,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903522108876428,43.0,0.0001357091556949073,0.0001357091556949073,8.69162975910098,-0.4491761426130931,0.35359915693600974,30.0,0.0001357091556949073,0.0001357091556949073,1.4037217716375987,-0.5268797119458516
104,-25.604641872823777,-40.3652104100741,-47.33496382926235,-34.38498545851089,0.0,12.949978370751465,-7.19453224529337,0.22477882610513453,31.140079283785497,38.41948533914831,-7.279406055362814,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.336465046519326,42.0,0.0001346679877598054,0.0001346679877598054,8.70203903743199,-0.4159538391090575,0.3759150989353657,30.0,0.0001346679877598054,0.0001346679877598054,1.4243365983168284,-0.5372588256994884
105,27.45486883353442,27.21733845889721,27.426173266607456,3.6186679822803445,0.0,-23.807505284327128,-0.0014989580787414525,0.2103337657854347,22.439144534600842,4.87370879964336,17.565435734957468,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.82456474525984,43.0,0.00013363480772105087,0.00013363480772105087,8.939764566199724,-0.4466890110210939,0.38059564381837846,30.0,0.00013363480772105087,0.00013363480772105087,1.3420648535092672,-0.5272327979405721
106,-16.87216272371188,-20.819889135412296,-24.937675398291248,-2.9547215991178852,0.0,21.982953799173362,-4.341340371372411,0.2235541084916015,32.46774969111409,19.868886258923567,12.5988634321905,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769189543840362,41.0,0.00013260955429507377,0.00013260955429507377,8.802404019890762,-0.4616024300456047,0.3670035759607951,30.0,0.00013260955429507377,0.00013260955429507377,1.4117365777492523,-0.5958831111590067
107,8.68290863074617,8.64910315774382,8.586888698216367,7.1962576294802,0.0,-1.3906310687361647,-0.0977693582465804,0.03555489872185105,0.8588735288983003,-1.8386264711014166,2.697499999999721,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.434436669716469,39.0,0.00013159216666847485,0.00013159216666847485,8.681162002759102,-0.3508961461484432,0.3856674537062645,30.0,0.00013159216666847485,0.00013159216666847485,1.483078553279241,-0.6102500796318054
108,19.407028506135248,19.366633834815907,18.84489723084784,4.31615051865435,0.0,-14.528746712193474,-0.5680354561535523,0.04629885218539653,0.45564275760230544,-2.0098425639671786,2.4654853215694765,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.232645285129546,40.0,0.0001305825844944186,0.0001305825844944186,9.509384405612945,-0.4296764224767685,0.4090195546547572,30.0,0.0001305825844944186,0.0001305825844944186,1.5242626110712687,-0.5758319576581319
109,21.888476923602866,13.882590749961377,14.106572486487421,-4.338753315554939,0.0,-18.445325802042348,-0.004119459828544336,0.22810119635535245,50.81226540799135,28.29467471741191,22.51759069057942,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.607297897338867,40.0,0.0001295807478890537,0.0001295807478890537,9.209612613916397,-0.46243315637111665,0.3529360403617223,30.0,0.0001295807478890537,0.0001295807478890537,1.3704097767670949,-0.6068427344163259
110,-11.988180793714491,-11.988211313096524,-13.15051464655599,-8.694368952366839,0.0,4.4561456941891375,-1.1661545034584009,0.0038511699999996965,0.7252443499680226,0.05524434996802885,0.6700000000000088,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,9.646277945382254,35.0,0.00012858659742796092,0.00012858659742796092,8.787350695473807,-0.4598036049043431,0.3912832836310069,30.0,0.00012858659742796092,0.00012858659742796092,1.5311362306276957,-0.6169349610805511
111,30.50303507148601,30.41165565955956,30.605189843274836,0.9770497941640022,0.0,-29.628140049110844,0.0,0.19353418371669487,22.835402775918382,3.0229027759167124,19.812500000001673,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,9.577584477031932,34.0,0.00012760007414262835,0.00012760007414262835,9.80091289912953,-0.4638888485291425,0.34837062458197277,30.0,0.00012760007414262835,0.00012760007414262835,1.3560080528259277,-0.5965440253416697
112,7.113585688719468,7.1129528987023605,7.315041363206631,6.234698688622805,-8.881784197001252e-16,-1.080342674583827,0.0,0.2020884645035068,25.688902315546784,0.251553178693257,25.437349136853495,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,9.788707603107799,44.0,0.0001266211195169537,0.0001266211195169537,9.573456926779313,-0.45607930557294324,0.45223313570022583,30.0,0.0001266211195169537,0.0001266211195169537,1.6138155817985536,-0.5649294873078664
113,-71.40259758823595,-72.69310902616104,-77.78039593531074,-0.82902188595007,0.0,76.95137404936065,-5.306608312282815,0.21932140313406676,23.685369609016206,11.36006794841077,12.32530166060545,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20000467300415,45.0,0.00012564967548377338,0.00012564967548377338,9.264707734849718,-0.5099561434725056,0.3940622046589851,30.0,0.00012564967548377338,0.00012564967548377338,1.5277508318424224,-0.6345718741416931
114,33.32414784655339,33.31076888965259,33.31586898965305,-1.9320767923738906,0.0,-35.247945782026946,0.0,0.005100100000000218,0.010825590289272213,-1.1566744097107478,1.1675000000000288,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,10.260205244406675,39.0,0.00012468568442141814,0.00012468568442141814,8.581619391074547,-0.47788494197945847,0.3691972667972247,30.0,0.00012468568442141814,0.00012468568442141814,1.6948954582214355,-0.6367226620515187
115,-8.513209445236498,-14.936684717397235,-16.258730997902237,-5.473877410696566,0.0,10.784853587205655,-1.5498503179372989,0.22780403743350466,39.11904827786544,25.344575893395287,13.774472384470172,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.385684490203857,39.0,0.00012372908915029538,0.00012372908915029538,7.900544215471316,-0.46975192427635193,0.36552048722902936,30.0,0.00012372908915029538,0.00012372908915029538,1.448573992649714,-0.659888352950414
116,29.371774124643707,29.371037254831087,29.377089865613424,-2.7800665280103742,0.0,-32.1571563936238,0.0,0.006052610781800981,0.8514534605818369,0.27145346058189546,0.5799999999999415,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.461737993435982,39.0,0.00012277983292949724,0.00012277983292949724,9.164469180962978,-0.48660898208618164,0.36416600197553634,30.0,0.00012277983292949724,0.00012277983292949724,1.421357140938441,-0.6483336011568706
117,28.57625769218248,28.46683987796573,28.52951867973752,6.521039394518269,0.0,-22.008479285219238,0.0,0.06267880177106758,0.564298582391217,-3.3078363656135257,3.872134948004747,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,4.0,2.0,0.0,2.0,10.525608423279554,41.0,0.0001218378594534353,0.0001218378594534353,10.812801442495207,-0.4337507834037145,0.357606857518355,30.0,0.0001218378594534353,0.0001218378594534353,1.5005653997262318,-0.6611015776793162
118,36.06410616110952,35.7556471291501,35.218329234194066,7.841578507080914,0.0,-27.376750727113162,-0.7637344969369546,0.22641660198259056,30.36510987296616,5.553908821356565,24.811201051609636,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.840167028148,41.0,0.00012090311284850062,0.00012090311284850062,9.523906446084744,-0.5164962187409401,0.3596695974469185,30.0,0.00012090311284850062,0.00012090311284850062,1.668004028002421,-0.6882636964321136
119,-11.177287155251179,-11.211383950385553,-11.36501854117726,5.572762789472712,0.0,16.937781330649972,-0.3179168916014987,0.16428230080824602,15.653468247378996,-1.8465317526209652,17.49999999999995,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.829610018503098,42.0,0.00011997553766974953,0.00011997553766974953,9.035312334696451,-0.5339052521047138,0.32782528599103294,30.0,0.00011997553766974952,0.00011997553766974952,1.4504060924053193,-0.6952150086561839
120,-30.086420584086227,-42.74241725408963,-51.995532941178205,-16.92284343234342,0.0,35.07268950883478,-9.47666674195727,0.22355105486934046,28.4751163017944,35.57526763076197,-7.100151328967547,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.3385983728895,51.0,0.00011905507889761497,0.00011905507889761497,9.734729972540164,-0.5197386947961954,0.4100964367389679,30.0,0.00011905507889761495,0.00011905507889761495,1.517073380947113,-0.6082648376623789
121,18.15967455977625,18.159630293816715,18.119664460044557,7.827783186923797,0.0,-10.29188127312076,-0.04692712376939312,0.006961289999999576,0.8890326683177108,0.06653266831770477,0.8225000000000122,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.414313783451002,49.0,0.00011814168193464293,0.00011814168193464293,9.290104875759203,-0.5145258791744709,0.4351257895429929,30.0,0.00011814168193464293,0.00011814168193464293,1.6143431564172108,-0.6124608198801677
122,-31.869075665061246,-32.13256221610689,-34.01144870345033,9.318210873781517,1.1102230246251565e-16,43.329659577231844,-1.924641165183104,0.04575467784210044,1.894571358052815,-5.133094106342145,7.0276654643949765,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,8.803893460167778,36.0,0.00011723529260225412,0.00011723529260225412,8.984691977500916,-0.47312285337183213,0.45451401074727377,30.0,0.00011723529260225412,0.00011723529260225412,1.8109013378620147,-0.6609112898508708
123,25.63104837517676,25.629992379011068,25.63478735901476,-0.28641777955616904,0.0,-25.921205138570922,0.0,0.004794980000000313,0.8552365832885158,0.32496094622165894,0.5302756370668338,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.875152188378411,37.0,0.00011633585713753008,0.00011633585713753008,8.803349069646886,-0.47639705005444977,0.39401015837987263,30.0,0.00011633585713753009,0.00011633585713753009,1.6234310686588287,-0.6350265105565389
124,31.55301532795238,31.550273929761335,31.542982856134696,6.521444126506115,0.0,-25.021538729628585,-0.013420134198270262,0.006129060569318372,0.173916368566978,-0.5235836314329951,0.6974999999999625,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.598139312532213,36.0,0.00011544332219002443,0.00011544332219002443,10.326931628915998,-0.4934244205554326,0.42555520435174304,30.0,0.00011544332219002443,0.00011544332219002443,1.7234110871950785,-0.6161428193251292
125,-3.1509006392243464,-3.272683359945759,-9.17256062008801,6.790515459333423,0.0,15.963076079421432,-6.038666244759149,0.13878898461642056,4.046708626329192,3.489738109391778,0.5569705169374087,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.472085226149787,42.0,0.00011455763481859824,0.00011455763481859824,9.61740871838161,-0.5719759790670305,0.42207435220479966,30.0,0.00011455763481859824,0.00011455763481859824,1.5008005380630494,-0.649956899881363
126,11.031674680813012,7.615893685608352,7.846344598071225,-0.3419681664068559,0.0,-8.188312764478077,0.0,0.23045091246474275,38.718960509416966,18.481831606214413,20.237128903202567,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.838773250579834,38.0,0.00011367874248827986,0.00011367874248827986,8.739683935516759,-0.5416174538825688,0.4173574070135752,30.0,0.00011367874248827986,0.00011367874248827986,1.662732982635498,-0.6975046793619791
127,-0.30480588741920656,-0.38875215621435283,-6.166870675000378,-0.5293282250593412,0.0,5.637542449941035,-5.891338547075918,0.11322002829122853,8.31232778054843,-2.8973482496093954,11.20967603015783,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.069259671603932,34.0,0.00011280659306714875,0.00011280659306714875,9.535067740608664,-0.4637264048351961,0.422209661702315,30.0,0.00011280659306714875,0.00011280659306714875,1.5316238045692443,-0.747878368695577
128,43.7797607209086,43.64715108424025,43.739430094692324,10.22012536445175,0.0,-33.51930473024056,-0.037380368465679936,0.12965937891518559,13.28795345208205,-3.641560608699912,16.929514060781937,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.794040645041116,41.0,0.0001119411348232433,0.0001119411348232433,9.532282445488907,-0.4705045409500599,0.3727294638752937,30.0,0.00011194113482324331,0.00011194113482324331,1.6110901653766632,-0.6470823268095652
129,-13.925484579087424,-13.928466488434308,-13.922610250935412,10.305570613376615,0.0,24.228180864312023,0.0,0.005856237500000201,0.8102115621474439,-0.546068617197879,1.3562801793453274,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,9.099345541000366,40.0,0.00011108231642149231,0.00011108231642149231,9.263141679763795,-0.5395100921392441,0.38525889813899994,30.0,0.0001110823164214923,0.0001110823164214923,1.7319276909033456,-0.6865895013014476
130,19.460116553151238,18.88669011845613,19.11448757590844,5.995715820813579,-1.7763568394002505e-15,-13.118771755094855,0.0,0.22779745745116936,31.602615403739108,7.572492553281954,24.030122850457133,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.781994462013245,32.0,0.0001102300869206699,0.0001102300869206699,8.331572867929935,-0.5795624982565641,0.42473501016696297,30.0,0.0001102300869206699,0.0001102300869206699,1.6426022469997406,-0.6903683404127757
131,44.757203231096355,44.75002270613526,44.676321083819104,-4.365598004054412,0.0,-49.041919087873524,-0.08764630565087828,0.01394468333393924,0.7076202173115149,-0.8473797826886096,1.5550000000001134,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.884624886512757,50.0,0.00010938439577037412,0.00010938439577037412,8.550347938537598,-0.5490149128437042,0.42178368419408796,30.0,0.00010938439577037412,0.00010938439577037412,1.8204393982887268,-0.700565097729365
132,39.173735113952716,39.1584239861216,38.87461848870104,5.548649822332962,0.0,-33.32596866636809,-0.3690918655340738,0.08528636811463097,7.771759764977787,-1.237381421838906,9.009141186816692,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.69962497761375,38.0,0.00010854519280802837,0.00010854519280802837,9.906019248460469,-0.5666125997116691,0.37340914085507393,30.0,0.00010854519280802836,0.00010854519280802836,1.4856345494588217,-0.6202867249647777
133,0.9832906207138876,-1.6241775733358845,-3.201514595619741,1.0758909691557836,0.0,4.27740556477553,-1.8001319688252009,0.2227949465436186,38.69515677753083,16.147656777532063,22.547499999998784,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.750329249613994,37.0,0.00010771242825590599,0.00010771242825590599,8.99903745908995,-0.592374385971772,0.4424113805095355,30.0,0.00010771242825590599,0.00010771242825590599,1.6466060797373454,-0.626895026365916
134,-6.936043300340316,-20.699777581538925,-20.638550923946738,-7.780227798764441,0.0,12.858323125182302,-0.16493058872568866,0.22615724631557274,55.81950711424135,37.09950711424427,18.719999999997057,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.898907045523325,48.0,0.00010688605271817784,0.00010688605271817784,10.350122451782227,-0.6097270970543226,0.38214286069075265,30.0,0.00010688605271817784,0.00010688605271817784,1.6632023731867471,-0.7515835682551066
135,-20.86470253330299,-20.865043884751437,-22.69343827575746,2.6715025661239005,-2.7755575615628914e-17,25.364940841881356,-1.834678038505409,0.006283647500000451,0.9997569886226074,0.18475698862261147,0.8150000000000048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,9.16411696947538,39.0,0.00010606601717798212,0.00010606601717798212,9.5125898092221,-0.5704648431978727,0.42177705764770507,30.0,0.00010606601717798212,0.00010606601717798212,1.6304854909578959,-0.7044103384017945
136,8.211200651772742,8.210482415932663,8.215956746885944,-4.334249868820128,0.0,-12.550206615706074,0.0,0.005474330954227024,0.4895007761058281,-0.267999223894142,0.7574999999999754,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.288729943727192,38.0,0.00010525227299451708,0.00010525227299451708,7.464886100668656,-0.5187419731366006,0.3747076580921809,30.0,0.00010525227299451708,0.00010525227299451708,1.720738422870636,-0.7044521689414978
137,34.99107856750561,34.973208546630985,30.237612397451016,-13.673603007209538,0.0,-43.91121540466056,-4.739870949180087,0.004274799999999829,0.13571202598831178,-1.3367879740116617,1.4724999999999682,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,9.338089506800582,41.0,0.00010444477190015582,0.00010444477190015582,9.563826683090955,-0.5747335595743996,0.40744344368577,30.0,0.00010444477190015582,0.00010444477190015582,1.8255783339341483,-0.7051123956839244
138,34.08741163838022,28.008138601514432,27.90721947089009,1.1448979480419368,0.0,-26.762321522848158,-0.22895722698211785,0.12803809635912375,37.51868185540006,24.65618185540045,12.862499999999638,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,8.749429115882286,39.0,0.0001036434659975832,0.0001036434659975832,8.912903742912489,-0.6230004053366812,0.392172900835673,30.0,0.0001036434659975832,0.0001036434659975832,1.5468463639418284,-0.7411641915639241
139,-2.757766102630165,-2.7581866575072516,-7.591546560053295,8.40316749331719,1.214306433183765e-17,15.99471405337049,-4.834939345047417,0.001579442499999883,0.19765072295420794,0.20507434678345907,-0.007423623829258234,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.15144510269165,35.0,0.00010284830775695495,0.00010284830775695495,8.952604034968784,-0.6367339988549551,0.3665717303752899,30.0,0.00010284830775695495,0.00010284830775695495,1.6941328167915344,-0.7422507921854655
140,0.19763918303578976,0.1614404258821801,-0.03722839744726911,8.827913466040275,0.0,8.865141863487544,-0.242092767889865,0.043423944560076616,0.23809517002047187,-1.902597097485688,2.140692267506151,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.739716144318276,47.0,0.00010205925001307825,0.00010205925001307825,9.072025136744722,-0.5516916953999064,0.35517121603091556,30.0,0.00010205925001307825,0.00010205925001307825,1.6650662700335184,-0.6988656500975291
141,17.817787296167808,17.817273380830628,17.444078081913215,5.014497996472039,0.0,-12.429580085441176,-0.37589752391662046,0.002702225000000245,0.13887935032170162,-0.22669700862200914,0.36557635894371077,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,9.324171380563216,44.0,0.00010127624596261423,0.00010127624596261423,9.380411408164285,-0.5783166790550406,0.41401319156090416,30.0,0.00010127624596261425,0.00010127624596261425,1.801259489854177,-0.7142525851726532
142,19.355049116196824,19.07039167415171,18.677781161861436,6.531873991905844,0.0,-12.145907169955583,-0.39999597479209115,0.007385462499999758,6.287829812158876,5.335329812158875,0.9524999999999899,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.575748904546101,30.0,0.0001004992491613017,0.0001004992491613017,10.194132232666016,-0.5182620545228322,0.35277920713027316,30.0,0.0001004992491613017,0.0001004992491613017,1.6330382903416951,-0.700762931505839
143,-16.026136931510337,-16.240468362465528,-19.487113790161292,1.5883375526657608,0.0,21.075451342827055,-3.4722058117235797,0.22556038403120907,27.007094268995473,4.629594268995838,22.37749999999967,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.279115438461304,39.0,9.972821352120236e-05,9.972821352120236e-05,9.067856898674599,-0.5958598017692566,0.42929708609978356,30.0,9.972821352120236e-05,9.972821352120236e-05,2.140712900956472,-0.6247791469097137
144,34.2295077730887,34.228298180473935,34.23202004442229,-0.555200323629871,3.552713678800501e-15,-34.78722036805216,0.0,0.0037218639502908666,0.9302919801779126,0.34779198017792723,0.582499999999996,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38222086429596,32.0,9.896309330796706e-05,9.896309330796706e-05,8.3859718516469,-0.48360781371593475,0.36671270728111266,30.0,9.896309330796706e-05,9.896309330796706e-05,1.6365652581055958,-0.7254924535751343
145,8.693053973478527,8.597126383686728,8.112161483661051,20.518899037182,0.0,12.406737553520946,-0.6763683585104445,0.19140345848417117,12.897782058172467,-3.097217941827772,15.995000000000228,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.474996785322825,36.0,9.8203843138123e-05,9.8203843138123e-05,8.606963819927639,-0.5261074362529649,0.37592551360527676,30.0,9.8203843138123e-05,9.8203843138123e-05,1.7706209182739259,-0.7458451151847839
