run,setting,market,algorithm,seed,episodes,selected_episode,initial,selected,last,selected_gain,last_gain,selected_to_last,clob_max_loss,auction_max_loss,clob_last_loss,auction_last_loss
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2024,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,2024,800,800,-0.22094872989473968,2.569793158604605,2.569793158604605,2.790741888499345,2.790741888499345,0.0,10.589026360898403,2.4927178747951984,1.5752476328616618,0.19771371390670534
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2718,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,2718,800,700,3.396248995732904,6.1313755692866145,5.895602230255836,2.7351265735537105,2.499353234522932,0.23577333903077857,8.14067421957504,0.7559962678079803,2.961119427850527,0.18122322025895113
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed314,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,314,400,200,7.303909621007757,7.197335323330273,6.631305968571859,-0.10657429767748461,-0.6726036524358978,0.5660293547584132,17.721141648847002,4.348971535762151,6.352882281166701,0.6412649191965659
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed42,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,42,750,550,-1.3443634918210274,1.3236257911320968,1.0679207403853377,2.6679892829531244,2.412284232206365,0.2557050507467591,14.653987662212268,4.830967347323894,4.481574350059469,0.43481385191778343
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed577,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,577,800,700,5.8503414961480225,9.189944253362558,8.889068420049435,3.3396027572145357,3.0387269239014127,0.30087583331312295,11.66224730320466,2.73125079870224,2.9305466860122866,0.45897951668500897
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed7,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,7,300,100,1.8602792313435814,3.6616123233909743,3.4553470125230517,1.801333092047393,1.5950677811794702,0.20626531086792266,8.832945712777072,0.3639792715509732,2.7235066959426693,0.06443563410763935
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed811,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,811,800,750,-0.11598731493177783,2.147794424747858,1.8539632455985295,2.2637817396796356,1.9699505605303074,0.29383117914932844,7.52248548879856,1.3309444536765416,3.3748506893549886,0.23655970570196708
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed99,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,99,800,750,1.7331313788021547,4.5377596409079635,4.3156651657848935,2.8046282621058087,2.5825337869827387,0.22209447512307,14.175618320041233,0.9335012520353,2.4745168565137927,0.13968241437027848
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed123,synthetic_rough_heston__mechanism_economic_dense,Synthetic,td3,123,800,800,6.002047782994851,8.234039550292536,8.234039550292536,2.231991767297685,2.231991767297685,0.0,21.128709576346655,3.9809453368186953,4.516107490355941,0.28715856641530985
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed1618,synthetic_rough_heston__mechanism_economic_dense,Synthetic,td3,1618,800,800,-0.8298285833369947,4.4692434224663184,4.4692434224663184,5.299072005803313,5.299072005803313,0.0,35.504502814156666,2.554304152727127,5.464328010777094,0.21280080331241083
