Datetime,CAT,PG,GOOGL,JPM,MSFT
2026-08-11 15:06:00-04:00,844.0350000000001,144.805,344.86,362.265,503.57000000000005
2026-08-11 15:07:00-04:00,843.635,144.835,345.135,362.29,503.265
2026-08-11 15:08:00-04:00,843.835,144.83499999999998,344.885,362.365,502.565
2026-08-11 15:09:00-04:00,843.52,144.89499999999998,345.03,362.325,502.72
2026-08-11 15:10:00-04:00,843.31,144.91500000000002,344.995,362.20500000000004,502.885
2026-08-11 15:11:00-04:00,843.605,144.925,344.95500000000004,362.15999999999997,503.04999999999995
2026-08-11 15:12:00-04:00,843.775,144.92000000000002,344.84000000000003,362.225,502.82
2026-08-11 15:13:00-04:00,843.645,144.925,344.78,362.24,502.895
2026-08-11 15:14:00-04:00,844.1300000000001,144.97,344.905,361.985,502.91999999999996
2026-08-11 15:15:00-04:00,843.64,144.885,345.095,362.045,502.97
2026-08-11 15:16:00-04:00,843.565,144.86,345.13,362.03999999999996,502.935
2026-08-11 15:17:00-04:00,843.7850000000001,144.97,344.78,362.16499999999996,503.17499999999995
2026-08-11 15:18:00-04:00,843.575,144.915,344.68,362.05,503.105
2026-08-11 15:19:00-04:00,843.745,144.925,344.635,362.15999999999997,503.075
2026-08-11 15:20:00-04:00,843.985,145.055,344.55,362.21,503.03
2026-08-11 15:21:00-04:00,843.95,144.995,344.57500000000005,362.225,503.01
2026-08-11 15:22:00-04:00,844.105,144.96499999999997,344.47,362.33500000000004,503.07000000000005
2026-08-11 15:23:00-04:00,844.095,144.99,344.23,362.24,502.95000000000005
2026-08-11 15:24:00-04:00,843.97,145.05,344.48,362.34000000000003,502.93
2026-08-11 15:25:00-04:00,843.975,145.075,344.42499999999995,362.40999999999997,503.25
2026-08-11 15:26:00-04:00,843.91,145.065,344.54499999999996,362.375,503.33500000000004
2026-08-11 15:27:00-04:00,843.86,145.01999999999998,344.635,362.37,503.15
2026-08-11 15:28:00-04:00,843.925,144.99,344.49,362.225,502.75
2026-08-11 15:29:00-04:00,844.41,145.02499999999998,344.495,362.33000000000004,502.66999999999996
2026-08-11 15:30:00-04:00,844.255,145.03,344.30499999999995,362.28,502.90999999999997
2026-08-11 15:31:00-04:00,844.565,145.04500000000002,343.975,362.30999999999995,503.03499999999997
2026-08-11 15:32:00-04:00,844.94,145.09500000000003,344.08500000000004,362.405,503.025
2026-08-11 15:33:00-04:00,844.465,145.07,344.005,362.115,503.025
2026-08-11 15:34:00-04:00,844.2950000000001,145.085,343.955,362.21500000000003,503.17499999999995
2026-08-11 15:35:00-04:00,844.6800000000001,145.09,343.815,362.23,503.275
2026-08-11 15:36:00-04:00,844.635,145.065,343.985,362.355,503.47
2026-08-11 15:37:00-04:00,845.035,145.09,343.84000000000003,362.43,503.395
2026-08-11 15:38:00-04:00,845.395,145.075,343.9,362.32,503.54999999999995
2026-08-11 15:39:00-04:00,845.165,145.06,344.21000000000004,362.37,503.74
2026-08-11 15:40:00-04:00,845.26,145.05,344.095,362.44500000000005,503.74
2026-08-11 15:41:00-04:00,845.1400000000001,145.015,343.96500000000003,362.43,503.65999999999997
