phase,h_ae,mid_ae,h_se,mid_se,algorithm,market,seed
auction,0.04441856135978087,0.1468000000000006,0.006898550166887268,0.030995999999999805,sac,MSFT,811
clob,0.1429438992320993,0.16083797233529726,0.043152009815998156,0.0516725241207579,sac,MSFT,811
auction,0.04058359729922037,0.1621000000000006,0.003646509652833301,0.037146999999999736,sac,MSFT,99
clob,0.1266122042977071,0.14831827947920986,0.03411276635916809,0.04197700270779023,sac,MSFT,99
auction,0.02145129631917694,0.10159999999999908,0.0010201466984672844,0.014599999999999773,sac,PG,123
clob,0.07175248627213544,0.08245034549823693,0.01129785203857986,0.012855330056562208,sac,PG,123
auction,0.021947101213817426,0.10299999999999937,0.0010433415867262092,0.01468199999999988,sac,PG,1618
clob,0.07263996467043851,0.08393445772289768,0.010399707440268835,0.012201450359230639,sac,PG,1618
auction,0.026780498968673898,0.09529999999999998,0.0022398028721590437,0.013846999999999903,sac,PG,2024
clob,0.082048121522313,0.09247099637684107,0.015428311593771489,0.016988262765698415,sac,PG,2024
auction,0.023291733200370767,0.10950000000000071,0.0012009545727232637,0.01727300000000011,sac,PG,2718
clob,0.07816332831496899,0.09052556405440054,0.011903799428870356,0.014344823467020627,sac,PG,2718
auction,0.02317557993781477,0.09129999999999963,0.0011826445913586691,0.012802999999999882,sac,PG,314
clob,0.0719026814767664,0.08318473863921173,0.010729920329446823,0.012504022338785822,sac,PG,314
auction,0.022512998283589932,0.08859999999999996,0.0012737308785276686,0.01100999999999987,sac,PG,42
clob,0.07405950854714954,0.08518545017209027,0.01127066575078426,0.013456531976397472,sac,PG,42
auction,0.01976670285243994,0.10009999999999945,0.0008112903640851713,0.01375899999999979,sac,PG,577
clob,0.07344650796553093,0.0834785674331946,0.011469559013217303,0.012908128164359635,sac,PG,577
auction,0.022612053584339487,0.08259999999999945,0.001272970441778353,0.00997399999999987,sac,PG,7
clob,0.06966278821812136,0.08112973218706722,0.009900434367674342,0.012012511543171518,sac,PG,7
auction,0.023187508581752093,0.09800000000000036,0.0012374861513179238,0.014083999999999956,sac,PG,811
clob,0.08286941236725578,0.09250838760073826,0.015357298217750379,0.016699389693213926,sac,PG,811
auction,0.022675764598262448,0.08740000000000063,0.001055834360753387,0.011508000000000096,sac,PG,99
clob,0.07081881646366268,0.0821448097668625,0.010030913267877601,0.011873391034994558,sac,PG,99
auction,0.03184109767950071,0.10519999999999823,0.002339127604166211,0.02080399999999947,td3,CAT,123
clob,0.10647424901992056,0.12750317794445842,0.026183451537225122,0.031399583458598876,td3,CAT,123
auction,0.03060423847565215,0.11429999999999961,0.001983970652145826,0.02211699999999979,td3,CAT,1618
clob,0.10911915644298512,0.12843272458008084,0.026048120238399183,0.031026033672710385,td3,CAT,1618
auction,0.03678494804903267,0.11229999999999901,0.003984579607040439,0.023448999999999668,td3,CAT,2024
clob,0.12139716376343729,0.13810665037109687,0.03213311829049091,0.03656991401285554,td3,CAT,2024
auction,0.037782390007064064,0.13449999999999956,0.003342255640261868,0.03190899999999976,td3,CAT,2718
clob,0.1297747218495658,0.14960634700557754,0.03641634538488383,0.04162601796296027,td3,CAT,2718
auction,0.03205454081747176,0.12469999999999767,0.002328997555941758,0.026650999999999377,td3,CAT,314
clob,0.11511788545642641,0.1334172048815393,0.030602990723202016,0.03504770435309729,td3,CAT,314
auction,0.028675449569288084,0.12019999999999936,0.0018497251609822408,0.022787999999999656,td3,CAT,42
clob,0.10756002409497199,0.12453206488141805,0.02475341950157812,0.028932970670260433,td3,CAT,42
auction,0.03181538577823012,0.11919999999999828,0.002233448909165561,0.025991999999999557,td3,CAT,577
clob,0.10963561080831678,0.13098376096158745,0.026546479663267702,0.032310162591314036,td3,CAT,577
auction,0.03423923960720201,0.1242999999999979,0.003151098899852773,0.027724999999999465,td3,CAT,7
clob,0.10395402911282801,0.1232448412882394,0.023438112921425013,0.027938010055152288,td3,CAT,7
auction,0.03577297052339045,0.1351999999999992,0.0026815106329097504,0.032503999999999714,td3,CAT,811
clob,0.11694295058054088,0.13370284896667356,0.02930142110308086,0.03346061484713555,td3,CAT,811
auction,0.03395314348170745,0.11619999999999858,0.0024484495597284508,0.022757999999999542,td3,CAT,99
clob,0.11308809525293181,0.1294757179872144,0.026904379983520986,0.03149832750929468,td3,CAT,99
auction,0.027407972896220194,0.1016000000000012,0.0026887629162337945,0.017528000000000245,td3,GOOGL,123
clob,0.07737634643439402,0.09641576900939329,0.013107466452810761,0.017293863512965496,td3,GOOGL,123
auction,0.025256894480345907,0.1039000000000004,0.0014247102717496105,0.015583000000000043,td3,GOOGL,1618
clob,0.07750654816985202,0.09594376115636687,0.011123917844854357,0.01555258881903711,td3,GOOGL,1618
auction,0.02932253318942655,0.11120000000000071,0.0019812576391420858,0.020294000000000166,td3,GOOGL,2024
clob,0.09335901942118749,0.1107556965676367,0.018278587000852525,0.022180432369056712,td3,GOOGL,2024
auction,0.02697486542760102,0.12340000000000029,0.0018874786177694126,0.02425000000000011,td3,GOOGL,2718
clob,0.08807187775360353,0.10651160556265307,0.01411090655744714,0.019271001955164138,td3,GOOGL,2718
auction,0.023606836473701927,0.09060000000000085,0.001194079686206532,0.014424000000000185,td3,GOOGL,314
clob,0.07505692243442703,0.09466130098667425,0.010047145012692858,0.01500980165433927,td3,GOOGL,314
auction,0.024728284301718615,0.09090000000000086,0.001443355365748074,0.012597000000000112,td3,GOOGL,42
clob,0.08100744586031927,0.09739534629351942,0.013467388926172814,0.0175605192220083,td3,GOOGL,42
auction,0.027702152138886563,0.09760000000000073,0.002575493465869072,0.015450000000000148,td3,GOOGL,577
clob,0.07554346095142177,0.09340053315371484,0.010698026785111234,0.014800204570725619,td3,GOOGL,577
auction,0.026338600411134016,0.10220000000000137,0.0037057975823619705,0.015376000000000339,td3,GOOGL,7
clob,0.07275445386061381,0.09140146603048224,0.009745003666343796,0.01410700009434211,td3,GOOGL,7
auction,0.02809348648210022,0.10200000000000127,0.002996325148091013,0.01811800000000039,td3,GOOGL,811
clob,0.08691148164451529,0.10568699997367136,0.016959870493108084,0.021378019678370896,td3,GOOGL,811
auction,0.028047574913595046,0.1015000000000013,0.001628919097548977,0.017369000000000225,td3,GOOGL,99
clob,0.07794378665324775,0.09615831617305062,0.0108713266848451,0.015295745827348568,td3,GOOGL,99
auction,0.033374638764262554,0.14760000000000187,0.0033215585753837494,0.02897800000000076,td3,JPM,123
clob,0.11228465943012107,0.129008748469387,0.023794381847025675,0.027944832638383432,td3,JPM,123
auction,0.03241852441096458,0.13850000000000162,0.0022376481495055833,0.02563500000000063,td3,JPM,1618
clob,0.11449982158346173,0.1313747599311944,0.023577523898427644,0.027588073586898455,td3,JPM,1618
auction,0.03618101032600508,0.13820000000000088,0.002796523057994671,0.027400000000000483,td3,JPM,2024
clob,0.12833770743226058,0.14251396326713522,0.031974737989645716,0.034715860389836165,td3,JPM,2024
auction,0.036356908005140694,0.15880000000000233,0.0026778957847167647,0.03439000000000086,td3,JPM,2718
clob,0.11697350639900478,0.13892859755512704,0.02464960284161886,0.030275850038332486,td3,JPM,2718
auction,0.03200803050132188,0.14190000000000122,0.002082555141770955,0.027063000000000555,td3,JPM,314
clob,0.10940446363988589,0.12949605457064808,0.02196720245715301,0.026697382631996128,td3,JPM,314
auction,0.03267994446299434,0.14570000000000174,0.002353277382212855,0.026149000000000616,td3,JPM,42
clob,0.11565610071588335,0.13310511982716894,0.02412555295727687,0.02874604579703808,td3,JPM,42
auction,0.035852808966865136,0.14330000000000123,0.00347074982242709,0.027773000000000426,td3,JPM,577
clob,0.11561830027097171,0.13067135324127305,0.024696947962539365,0.028193410347396766,td3,JPM,577
auction,0.033217918266187745,0.1489000000000014,0.0024623690085825794,0.03063700000000077,td3,JPM,7
clob,0.1121844451536753,0.1329345052652449,0.02226024790738922,0.027796922663858296,td3,JPM,7
auction,0.03535319015583384,0.15470000000000195,0.0028604994348796903,0.031615000000000774,td3,JPM,811
clob,0.12929051690693072,0.14643536791027822,0.03109917815925519,0.03514378160086321,td3,JPM,811
auction,0.0369563209843118,0.1529000000000013,0.002767399911695319,0.030209000000000766,td3,JPM,99
clob,0.11543931765639255,0.13450019341479605,0.023834187135418614,0.02907171385677803,td3,JPM,99
auction,0.03687898638243374,0.17339999999999972,0.003207912380072889,0.040247999999999465,td3,MSFT,123
clob,0.11831495281939729,0.14018208119154868,0.030418279694826914,0.03854247060136974,td3,MSFT,123
auction,0.03619365631822209,0.16719999999999996,0.003127992243713151,0.036805999999999804,td3,MSFT,1618
clob,0.12821849673299462,0.1490175596011363,0.033802291000025526,0.04168237817816438,td3,MSFT,1618
auction,0.0374998756816846,0.15160000000000007,0.00369766400165283,0.03337799999999973,td3,MSFT,2024
clob,0.12477525124070186,0.14441807664487985,0.03283072464600492,0.04043149214222106,td3,MSFT,2024
auction,0.045106943303293845,0.16140000000000168,0.0051252962032724255,0.03547600000000032,td3,MSFT,2718
clob,0.13596958503137746,0.1589628134060589,0.03824122790520636,0.04834672169693875,td3,MSFT,2718
auction,0.04136622515080985,0.14540000000000103,0.0046450441799428645,0.030329999999999812,td3,MSFT,314
clob,0.120851163767564,0.14270909573749402,0.030535409588443668,0.039345175012401715,td3,MSFT,314
auction,0.041229552555963604,0.16180000000000047,0.003995786396619846,0.03570799999999961,td3,MSFT,42
clob,0.11838943396480428,0.14097401020007147,0.02930711422555845,0.03826542287138335,td3,MSFT,42
auction,0.03616098021314869,0.16820000000000004,0.00423401301030139,0.039073999999999526,td3,MSFT,577
clob,0.11751307298573138,0.14045581573142857,0.030768768388604508,0.03940080065113798,td3,MSFT,577
auction,0.050510300889091725,0.14509999999999987,0.007649279630494027,0.03098899999999966,td3,MSFT,7
clob,0.13761408571683542,0.15870226768345896,0.04146824399746097,0.05101882573017057,td3,MSFT,7
auction,0.04390856135978079,0.14880000000000063,0.006066090532444286,0.031899999999999804,td3,MSFT,811
clob,0.14298145018609765,0.16118541295790817,0.04320008348906615,0.051901214530818925,td3,MSFT,811
auction,0.040817049356559415,0.16070000000000045,0.0036801497041496346,0.0368009999999997,td3,MSFT,99
clob,0.12510478318466392,0.1470086266659494,0.03327276228682781,0.04119817597864156,td3,MSFT,99
auction,0.021485415416104377,0.10099999999999905,0.0010057551956115882,0.014355999999999763,td3,PG,123
clob,0.07220639266061973,0.08292527850459674,0.01153492541688369,0.013055226568994658,td3,PG,123
auction,0.02173755512744374,0.10239999999999892,0.001041096153543881,0.01435399999999973,td3,PG,1618
clob,0.07136061175784941,0.08289064706307923,0.0100985640154379,0.0119181459295329,td3,PG,1618
auction,0.025098746537578657,0.09729999999999972,0.0013641395394966024,0.014200999999999868,td3,PG,2024
clob,0.0858853426895196,0.09611302164220321,0.017090934801024468,0.018523466994820558,td3,PG,2024
auction,0.023908399867037602,0.11130000000000105,0.0012889879202892598,0.017927000000000172,td3,PG,2718
clob,0.0777838615109555,0.09056019975330594,0.011874796820024052,0.01439747418662399,td3,PG,2718
auction,0.023139983807355047,0.09179999999999974,0.0011692486471741124,0.013239999999999941,td3,PG,314
clob,0.07301216604053101,0.08421223080835352,0.011022030162429825,0.012836338008320174,td3,PG,314
auction,0.023632834834981888,0.08949999999999957,0.0013593037190769786,0.011196999999999903,td3,PG,42
clob,0.075662428764753,0.08650815907754889,0.011644713525476464,0.013771359482720019,td3,PG,42
auction,0.020304873106075677,0.09919999999999927,0.0008538688500079658,0.013623999999999786,td3,PG,577
clob,0.07387898761449713,0.08371865750138766,0.011603564404295157,0.013010572623639319,td3,PG,577
auction,0.023197365227913866,0.08339999999999943,0.0013481312862905575,0.010155999999999736,td3,PG,7
clob,0.06938778458903146,0.0809321051651268,0.009853388787990894,0.011971509400422442,td3,PG,7
auction,0.02314868656343827,0.09899999999999988,0.0012521635281744225,0.014277999999999852,td3,PG,811
clob,0.0827864805396651,0.09287403027748782,0.015412805071141978,0.016821677244191764,td3,PG,811
auction,0.023180584043164813,0.08790000000000031,0.0010876041012588611,0.011533000000000017,td3,PG,99
clob,0.0717111444844102,0.08310156191477898,0.010283772001544076,0.012147245939644917,td3,PG,99
auction,0.054522880555282406,0.15060000000000084,0.009242594660311243,0.04090000000000057,ddpg,Synthetic,123
clob,0.19047847682506522,0.19929764312575837,0.10828336618173542,0.1073737168983393,ddpg,Synthetic,123
auction,0.044036375902062753,0.15880000000000036,0.00707445695756324,0.04759999999999996,ddpg,Synthetic,1618
clob,0.15224736817662127,0.16652186793243273,0.05130287967348931,0.056700898577601126,ddpg,Synthetic,1618
auction,0.05386583725817111,0.13990000000000047,0.010098113495374714,0.0343169999999999,ddpg,Synthetic,2024
clob,0.18523450598372537,0.19387098206157943,0.09167517175896309,0.09279373124660442,ddpg,Synthetic,2024
auction,0.04657598888322993,0.16369999999999915,0.006173761197512688,0.04318299999999979,ddpg,Synthetic,2718
clob,0.16930625334029095,0.18349366440159234,0.07088510022902209,0.0768527307369669,ddpg,Synthetic,2718
auction,0.04872633511728474,0.1529999999999998,0.006714564874294323,0.043268000000000105,ddpg,Synthetic,314
clob,0.16514124944628591,0.17858972553906063,0.06318288172093904,0.06808684264114648,ddpg,Synthetic,314
auction,0.0457490467062738,0.14809999999999998,0.005870763852093923,0.038082999999999846,ddpg,Synthetic,42
clob,0.17603793416830757,0.18597076310399313,0.08677460130274929,0.0878137848438564,ddpg,Synthetic,42
auction,0.049625630409200205,0.12919999999999957,0.008007400435599176,0.03579600000000002,ddpg,Synthetic,577
clob,0.17609783311825214,0.18711106962519872,0.08366821980686934,0.08688918001467756,ddpg,Synthetic,577
auction,0.062249709454027566,0.14140000000000097,0.011153392479162765,0.03581200000000001,ddpg,Synthetic,7
clob,0.1902730917363441,0.19927242978252768,0.0858968781824173,0.08853647001045628,ddpg,Synthetic,7
auction,0.048441686213179416,0.1439000000000001,0.008045098362299776,0.03339100000000004,ddpg,Synthetic,811
clob,0.17743547691115122,0.18677048694121157,0.07698565937956312,0.08081530355171125,ddpg,Synthetic,811
auction,0.04354634632659058,0.14549999999999966,0.005979764580842805,0.034514999999999935,ddpg,Synthetic,99
clob,0.1415060571081004,0.15459255851536266,0.050052288497425004,0.0543162231989366,ddpg,Synthetic,99
auction,0.05472357701315012,0.15110000000000054,0.00866751551932106,0.04090700000000041,dqn,Synthetic,123
clob,0.19022729078958558,0.1993531733457603,0.10574164854553496,0.10538808004165384,dqn,Synthetic,123
auction,0.043440554706477924,0.15990000000000062,0.005178836539253436,0.048092999999999976,dqn,Synthetic,1618
clob,0.15241476279361957,0.16685722463826347,0.051530869976105426,0.05697004746196867,dqn,Synthetic,1618
auction,0.05909970382193085,0.13780000000000125,0.012290218168599227,0.03387400000000047,dqn,Synthetic,2024
clob,0.19001567637761885,0.19786301750067978,0.09757621514468452,0.09809732591567785,dqn,Synthetic,2024
auction,0.0484859888832297,0.1643999999999991,0.006923232587045307,0.043581999999999683,dqn,Synthetic,2718
clob,0.16872465630064198,0.18317154951372988,0.06968333402242846,0.07589537149064068,dqn,Synthetic,2718
auction,0.0505348528202114,0.15169999999999956,0.008058631642666871,0.04270900000000009,dqn,Synthetic,314
clob,0.16639765362810638,0.1793953584854591,0.06449223585085019,0.06920307290929988,dqn,Synthetic,314
auction,0.046999046706273535,0.14909999999999993,0.006516235755018395,0.03861300000000008,dqn,Synthetic,42
clob,0.17650551868694772,0.18641628832689897,0.0863140654008207,0.08751405309376739,dqn,Synthetic,42
auction,0.051663272042021625,0.129799999999999,0.009847177018560867,0.03609799999999986,dqn,Synthetic,577
clob,0.17726009377282445,0.1880357507956436,0.08518197368039644,0.08826387835317184,dqn,Synthetic,577
auction,0.064413935376571,0.13980000000000056,0.012891172267342422,0.035365999999999995,dqn,Synthetic,7
clob,0.1882835938588835,0.19733383643669355,0.08664481929896731,0.0890921748328689,dqn,Synthetic,7
auction,0.04903489042638678,0.14200000000000013,0.008295437955156009,0.0327,dqn,Synthetic,811
clob,0.17804187058404278,0.18719384883524268,0.07772529927865451,0.08144159638575175,dqn,Synthetic,811
auction,0.04314276063533962,0.1490999999999998,0.006158163854829073,0.03584699999999997,dqn,Synthetic,99
clob,0.14009921387434326,0.15358133273889218,0.047980900484277667,0.05263442576769549,dqn,Synthetic,99
auction,0.05700830677586662,0.1484000000000007,0.009999589959711178,0.039778000000000494,sac,Synthetic,123
clob,0.19093664383784112,0.19981299349004938,0.10630096355913082,0.10581693978674396,sac,Synthetic,123
auction,0.04316304256872955,0.1585000000000002,0.006876675254453327,0.047496999999999845,sac,Synthetic,1618
clob,0.15203156734196419,0.16634989910259596,0.051142466747778836,0.05656662185436809,sac,Synthetic,1618
auction,0.05920445511667334,0.13820000000000046,0.012558671480970758,0.03357600000000021,sac,Synthetic,2024
clob,0.18951053470875473,0.19746607459708915,0.09753167150958567,0.09802080891414701,sac,Synthetic,2024
auction,0.04817932221656265,0.16389999999999913,0.006789468437146074,0.04334699999999974,sac,Synthetic,2718
clob,0.16857845074441946,0.1830763464512181,0.06958419473243158,0.07578264623891409,sac,Synthetic,2718
auction,0.048414855044179986,0.1528999999999996,0.007028149813760557,0.043107000000000235,sac,Synthetic,314
clob,0.16462329934153636,0.178324871134181,0.062872549274632,0.06782523596225946,sac,Synthetic,314
auction,0.04623238003960699,0.14689999999999967,0.005770588199902017,0.03787499999999986,sac,Synthetic,42
clob,0.17643996248610944,0.18572117542759017,0.08714680334250641,0.08792767666935124,sac,Synthetic,42
auction,0.0499220183404764,0.1290999999999988,0.008150341239020363,0.035752999999999764,sac,Synthetic,577
clob,0.17798015407420884,0.18853217644735476,0.08610196257567654,0.08899429711991153,sac,Synthetic,577
auction,0.0628120325227305,0.1381000000000011,0.012084864817462702,0.034543000000000094,sac,Synthetic,7
clob,0.1924671779970373,0.20108831749169007,0.08975456358953388,0.09184696685407974,sac,Synthetic,7
auction,0.04668791361075959,0.1414000000000001,0.0074389960876886764,0.032494000000000085,sac,Synthetic,811
clob,0.1772329138702037,0.18652859851585962,0.0769771140735826,0.0806982643436524,sac,Synthetic,811
auction,0.045123642137505166,0.1486000000000001,0.006452787556042411,0.03515800000000004,sac,Synthetic,99
clob,0.14152434660945745,0.1548087927424326,0.04880884096490065,0.053339052579840535,sac,Synthetic,99
auction,0.058201640109199856,0.1503000000000004,0.01034827854138664,0.04041900000000029,td3,Synthetic,123
clob,0.19116244091256213,0.20001043040088679,0.10630519267158184,0.10588528296323245,td3,Synthetic,123
auction,0.04294304256872949,0.15790000000000032,0.006764292400666102,0.047292999999999835,td3,Synthetic,1618
clob,0.15189485070824343,0.1659745434122325,0.051108926605764694,0.05646667542630669,td3,Synthetic,1618
auction,0.057114030769856675,0.13650000000000087,0.011712406979689281,0.03335100000000032,td3,Synthetic,2024
clob,0.18918205710442304,0.19688363422944277,0.0971672568486382,0.09757905103908308,td3,Synthetic,2024
auction,0.04866265554989645,0.16539999999999902,0.006914518374436756,0.04395199999999968,td3,Synthetic,2718
clob,0.16868810726330327,0.18325422968753835,0.06941814605681451,0.07567425883853468,td3,Synthetic,2718
auction,0.0471996662266506,0.15289999999999945,0.006388677838050354,0.04331300000000002,td3,Synthetic,314
clob,0.1643626693949805,0.1780580856280158,0.062301766847831834,0.06735439981025565,td3,Synthetic,314
auction,0.04480238003960726,0.14559999999999998,0.005242102567150417,0.037180000000000005,td3,Synthetic,42
clob,0.1745474708050222,0.18429529025645067,0.08373084472432143,0.08509053658034156,td3,Synthetic,42
auction,0.04923660537535479,0.13009999999999902,0.011179989381338542,0.03607499999999988,td3,Synthetic,577
clob,0.17404130927688263,0.18531620093555137,0.0816403202454188,0.08498446569633106,td3,Synthetic,577
auction,0.061565365856063876,0.14090000000000072,0.01089005431662371,0.03548499999999995,td3,Synthetic,7
clob,0.18916771681419295,0.19841200388650068,0.08519130125509579,0.08782518067421874,td3,Synthetic,7
auction,0.04868835287984618,0.14290000000000017,0.007891283190500266,0.033197000000000074,td3,Synthetic,811
clob,0.1782535988790486,0.1872882585065183,0.07773866760618155,0.08146233654095932,td3,Synthetic,811
auction,0.04371397388509339,0.14770000000000005,0.006287463983219992,0.035221,td3,Synthetic,99
clob,0.1394201215849142,0.15287642795683587,0.047437077166796154,0.05210140415655017,td3,Synthetic,99
