episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
99,21.507687564780806,21.500900009954083,20.82147933583195,-10.274750894728898,0.0,-31.096230230560842,-0.6798724741168769,0.00045180000000001716,0.8724699204720707,0.8238661800755838,0.04860374039651005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.654254236886668,43.0,0.0001399549487305211,0.0001399549487305211,8.630129880683366,-0.569903780113567,0.698858697215716,30.0,0.0001399549487305211,0.0001399549487305211,3.4799079557259875,-0.4351128945748011
100,-47.591664220854376,-47.59192473701035,-48.435945357906384,2.699260378866269,0.0,51.13520573677265,-0.8440206208971688,0.0,0.16140512878297386,0.16140512878296276,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.799243892942156,42.0,0.00013888120684309353,0.00013888120684309353,8.112737735112509,-0.5972266466844649,0.9162193894386291,30.0,0.00013888120684309353,0.00013888120684309353,3.5268532554308574,-0.437502251068751
101,-11.635725632049798,-11.639460649002531,-11.711973086336846,-1.984949132296439,0.0,9.727023954040403,-0.07246222733556351,-5.021000000041587e-05,0.5567708730125673,0.6111478505839459,-0.05437697757136263,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,9.412892053293627,43.0,0.00013781570276112607,0.00013781570276112607,7.657512681428776,-0.58456033042499,0.8631487717231114,30.0,0.00013781570276112607,0.00013781570276112607,3.5595346728960675,-0.43929616411527
102,-2.3350512717985983,-2.337087570761666,-3.4170986631603344,-3.8226322111413147,0.0,-0.4055335479809872,-1.0798858049005275,-0.0001252874999999929,0.4313975363968865,0.451253693953595,-0.019856157556707634,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002010523004735,47.0,0.00013675837328373252,0.00013675837328373252,7.7867476483608815,-0.6017687506973743,0.74007974366347,30.0,0.00013675837328373252,0.00013675837328373252,3.3266331533590954,-0.4207749217748642
103,-7.067820319304272,-7.068375779151884,-7.611340172336178,15.109528457913589,0.0,22.720868630249758,-0.5436388531873959,0.0006744600000000257,0.3481819568001754,0.23568195680018178,0.1124999999999936,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.57305984199047,32.0,0.0001357091556949073,0.0001357091556949073,8.343633949756622,-0.6139486152678728,0.673075303932031,30.0,0.0001357091556949073,0.0001357091556949073,3.0236846884091695,-0.4008443007866542
104,14.579585049019443,14.567704844624092,14.250279192585856,4.871703612522015,0.0,-9.378575580063835,-0.3142215328612963,-0.0032041191787300096,0.9149635037628485,1.0899635037628865,-0.17500000000001492,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.024928637913295,49.0,0.0001346679877598054,0.0001346679877598054,7.599581168622387,-0.645120936135451,0.8303588724384705,30.0,0.0001346679877598054,0.0001346679877598054,3.5226733148097993,-0.371274388829867
105,-10.773278649783345,-10.77939413334498,-11.240240842650744,18.471670339386886,0.0,29.711911182037646,-0.4608467093074182,0.0,0.7820155728395122,0.7820155728395077,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,8.875195342440938,43.0,0.00013363480772105087,0.00013363480772105087,7.863930657852528,-0.6286333067850634,0.6386521875858306,30.0,0.00013363480772105087,0.00013363480772105087,3.0174025813738505,-0.40270381967226665
106,12.74152946556751,12.736578739713387,12.631314284479393,-3.0586963867981796,-3.469446951953614e-18,-15.690010671277578,-0.12775444523313695,0.022489990000004813,0.5038860537118239,-0.7036139462888649,1.2075000000006568,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.696158930312755,43.0,0.00013260955429507377,0.00013260955429507377,7.730234428893688,-0.5917917915752956,0.7961455104251702,30.0,0.00013260955429507377,0.00013260955429507377,3.8155073006947835,-0.38531292279561363
107,14.719339747268808,14.715996536244308,14.30599671440262,24.62084806664534,-2.7755575615628914e-17,10.31485135224273,-0.41049897184508666,0.0004991499999999714,0.6273315817356035,0.578205069547142,0.04912651218844734,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.135486857835637,43.0,0.00013159216666847485,0.00013159216666847485,8.647093750709711,-0.5914100340821526,0.6457108671466509,30.0,0.00013159216666847485,0.00013159216666847485,3.4679335077603657,-0.5353201925754547
108,19.4960326633262,19.496018876942717,19.3495380338445,28.264191043462617,-8.673617379884035e-18,8.914653009618112,-0.14648084309760634,-1.6263032587282567e-19,0.03713001950525552,0.0371300195052644,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.316642059220207,36.0,0.0001305825844944186,0.0001305825844944186,8.270804431703356,-0.6581007076634301,0.6724470657606919,30.0,0.0001305825844944186,0.0001305825844944186,2.887645411491394,-0.4766218513250351
109,-14.281276701340904,-14.281863484914771,-14.839409682572258,33.62223747369151,4.440892098500626e-16,48.46164715626379,-0.5642442226576634,0.0066980250000002566,0.9172361603614547,0.24223616036143225,0.6750000000000256,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.87807471855827,46.0,0.0001295807478890537,0.0001295807478890537,8.591324712919151,-0.6952483537404434,0.7556848237911861,30.0,0.0001295807478890537,0.0001295807478890537,3.5305800557136537,-0.4525270819664001
110,36.23625601774317,36.217388318685074,36.243757016183885,-2.7726757459399174,-2.2551405187698492e-17,-39.0164327621238,0.0,0.026368697499995524,0.7801302719483942,-1.373597432223022,2.153727704171409,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700092438289097,35.0,0.00012858659742796092,0.00012858659742796092,8.303981835501535,-0.6628773335148307,0.7607696657379468,30.0,0.00012858659742796092,0.00012858659742796092,3.378262001276016,-0.5633765538533528
111,23.82237271692694,23.818852231438097,23.81885223144251,-8.657118002370892,0.0,-32.4759702338134,0.0,0.0,0.5933367921207946,0.5933367921207973,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.09946633787716,34.0,0.00012760007414262835,0.00012760007414262835,8.832090300672194,-0.6133462260751164,0.6795076290766399,30.0,0.00012760007414262835,0.00012760007414262835,3.491720461845398,-0.44704744418462117
112,10.057873829797522,10.048091640357825,10.04809164035782,-3.130576768572198,0.0,-13.178668408930017,0.0,0.0,0.9890495154286896,0.9890495154286656,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.76783762751399,37.0,0.0001266211195169537,0.0001266211195169537,8.06980807716782,-0.7339705793481124,0.5915609788149595,30.0,0.0001266211195169537,0.0001266211195169537,3.0872980018456775,-0.41729755798975626
113,9.700857479849219,9.695156727608152,9.695559380069842,-1.8498343614579267,0.0,-11.54539374152777,0.0,0.00040265245920467383,0.6475332602652202,0.7550332602651806,-0.10749999999995907,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,10.433276150677655,37.0,0.00012564967548377338,0.00012564967548377338,8.858923267673802,-0.7834317651059892,1.025024927034974,30.0,0.00012564967548377338,0.00012564967548377338,4.596544873714447,-0.5171435554822286
114,8.39128252496368,8.389680222535675,7.99195025678067,-7.209930815908699,0.0,-15.201881072689376,-0.40258799576039905,0.004858030000000136,0.895621599855474,0.4002877000364643,0.4953338998189697,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,8.954784422385984,41.0,0.00012468568442141814,0.00012468568442141814,8.373024353166906,-0.7265982287270683,0.5131232060492039,30.0,0.00012468568442141814,0.00012468568442141814,2.8417422076066337,-0.45372803807258605
115,-55.694313169304934,-55.70283557517879,-56.310860630339384,-11.901800761167655,-5.551115123125783e-17,44.409059869171735,-0.6072523801634873,-0.0007726749999992974,0.9231687751357498,0.9231687751356255,1.1013412404281553e-13,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.256840647877874,37.0,0.00012372908915029538,0.00012372908915029538,9.045319454090015,-0.6800623883803686,0.741899045308431,30.0,0.00012372908915029538,0.00012372908915029538,3.6720930357774098,-0.4293263375759125
116,-19.109077993095735,-19.110042086689994,-19.552963785921566,1.7640873483222563,0.0,21.31705113424383,-0.4428467367306368,-7.49625000000028e-05,0.3007020340210147,0.3104985658998076,-0.009796531878780483,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,8.512993645023656,37.0,0.00012277983292949724,0.00012277983292949724,7.688128870886725,-0.7111705196531195,0.6051338692506154,30.0,0.00012277983292949724,0.00012277983292949724,3.1441308538119,-0.4785598854223887
117,6.302747047715064,6.3026603077347465,5.80549171528846,11.667767289036508,-1.7208456881689926e-15,5.86227557374804,-0.5043619299445652,0.007193337499998783,0.8306343010482493,0.09313430104847198,0.7374999999997769,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.88728828907013,50.0,0.0001218378594534353,0.0001218378594534353,8.470471277236939,-0.7453519701957703,0.5773683031400044,30.0,0.0001218378594534353,0.0001218378594534353,3.226156673828761,-0.44547852675120037
118,19.093433054581357,19.093225572194985,19.09204723719397,-7.903284600999016,0.0,-26.99533183819299,0.0,-0.001178335000000104,0.06660849097926302,0.14404248899988206,-0.07743399802062037,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.141921031169403,39.0,0.00012090311284850062,0.00012090311284850062,8.477847539461576,-0.6589279441457045,0.5762057825922966,30.0,0.00012090311284850062,0.00012090311284850062,2.692838269472122,-0.5222877720991771
119,-1.2444558177285217,-1.2485698138765535,-1.9684058321819269,-1.634438935938826,0.0,0.3339668962431005,-0.7181360683065918,-0.001699949999999804,0.46702163128549046,0.6414044081569621,-0.1743827768714415,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205485916137695,35.0,0.00011997553766974952,0.00011997553766974952,8.191834340776715,-0.6458401299185224,0.7142764796813329,30.0,0.00011997553766974952,0.00011997553766974952,3.1849300901095075,-0.4560226798057556
120,23.712287766983618,23.711388234036715,23.711012896535138,0.11781202459763468,0.0,-23.593200871937505,0.0,-0.0003753374999999787,0.27742214771531337,0.2999221477153373,-0.022500000000000853,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,0.0,2.0,10.404786668504988,35.0,0.00011905507889761495,0.00011905507889761495,9.28969328744071,-0.7531227329198051,0.4926493817319473,30.0,0.00011905507889761495,0.00011905507889761495,2.9323625405629477,-0.45807822942733767
121,-9.159829540245482,-9.169665391849458,-9.213709897514837,-8.495088938516957,0.0,0.7186209589978751,-0.04314450566596406,-0.0008999999999998921,0.9292586200268573,0.9917586200268644,-0.06250000000001066,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,9.75928335923415,39.0,0.00011814168193464293,0.00011814168193464293,8.174244660597582,-0.7331774264574051,0.5917077889045079,30.0,0.00011814168193464293,0.00011814168193464293,3.2307417114575703,-0.458921355009079
122,11.92086469695966,11.920843475530923,11.904703793995926,-4.234115703881524,0.0,-16.138819497877442,-0.019244406536131464,0.003104725000000059,0.34856672197706473,0.04606672197706452,0.3025000000000162,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.145566318346107,46.0,0.00011723529260225412,0.00011723529260225412,8.443127253781194,-0.723926481993302,0.7032720240453879,30.0,0.00011723529260225412,0.00011723529260225412,3.352918346722921,-0.4787717362244924
123,-12.524072477270748,-12.524221427599706,-12.516991002597152,12.500482402571413,5.551115123125783e-17,25.01747340516857,0.0,0.007230424999999589,0.6653668882834154,-0.12204520841009148,0.7874120966934856,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.616564890233482,41.0,0.00011633585713753009,0.00011633585713753009,8.76974651871658,-0.7503612220287323,0.5435140413542588,30.0,0.00011633585713753009,0.00011633585713753009,3.1638504326343537,-0.42862326204776763
124,-11.662209370224359,-11.662210823730916,-11.834594264780247,-1.0526573975675368,5.551115123125783e-17,10.781936867212707,-0.18040024104806207,0.008016800000000684,0.9423483616383521,-0.012056145972670573,0.9544045076110089,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,8.909255164010185,42.0,0.00011544332219002443,0.00011544332219002443,8.312003805523826,-0.7835470750218346,0.4904995207985242,30.0,0.00011544332219002443,0.00011544332219002443,2.796240439017614,-0.5270903885364533
125,23.705954255663165,23.70586285127447,23.712644816274665,-10.945646751708148,0.0,-34.658291567982786,0.0,0.006781964999999222,0.9956056424559279,0.09560564245588932,0.9000000000000377,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.475953658421835,42.0,0.00011455763481859824,0.00011455763481859824,8.533193832352048,-0.7493943685577029,0.695042130847772,30.0,0.00011455763481859824,0.00011455763481859824,3.672785605986913,-0.4337062855561574
126,8.50273917195585,8.493903619129306,8.494103939128834,-2.828495659330059,0.0,-11.322599598458892,0.0,0.00020031999999999572,0.9574762138769728,0.9399762138769798,0.017500000000001847,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.904714397762133,46.0,0.00011367874248827985,0.00011367874248827985,7.6674434931381885,-0.7743452605993851,0.4804609881093105,30.0,0.00011367874248827986,0.00011367874248827986,2.85141960978508,-0.3972612639268239
127,11.98641527750624,11.98554926765543,11.983521510159175,-0.412451122480395,0.0,-12.395972632639564,0.0,-0.002027757499999899,0.17159283585669982,0.2942804531071564,-0.1226876172504801,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,9.216487863328721,45.0,0.00011280659306714874,0.00011280659306714874,9.165742619832356,-0.8159205006516498,0.6169952494402726,30.0,0.00011280659306714875,0.00011280659306714875,3.3334388077259063,-0.3732267985741297
128,0.550419964077664,0.5500654580002459,0.4142672708589301,11.435990402163121,0.0,11.021723131304192,-0.14378218714273316,0.007983999999999545,0.8258094851438784,0.18828331774698515,0.6375261673968871,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.84370890117827,42.0,0.00011194113482324331,0.00011194113482324331,7.753353448141189,-0.7496611447561354,0.4913252964615822,30.0,0.00011194113482324331,0.00011194113482324331,2.8788306494553884,-0.4196799377600352
129,6.350163771101506,6.349973375656476,6.348099610654816,-0.04892388412052727,-6.938893903907228e-18,-6.397023494775343,0.0,-0.001873764999997834,0.008356804534059847,-0.1379838559508841,0.14634066048494573,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,8.764654080073038,42.0,0.0001110823164214923,0.0001110823164214923,7.906150658925374,-0.8102773200897944,0.7145882959167162,30.0,0.0001110823164214923,0.0001110823164214923,3.6404314080874127,-0.4372009694576263
130,-38.26611776297957,-39.82851254983747,-48.755026322627586,-9.325316423083116,0.0,39.429709899544484,-8.93439537278931,0.007881599999999551,13.219579140346724,12.499579140346698,0.7200000000000273,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0450224509606,52.0,0.0001102300869206699,0.0001102300869206699,8.974029073348412,-0.8077833423247704,0.4883541057507197,30.0,0.0001102300869206699,0.0001102300869206699,3.284221810102463,-0.4377999742825826
131,4.871467194233846,4.869113492875673,4.870619792877533,-20.379728336054548,0.0,-25.250348128932085,0.0,0.0015063000000000572,0.7074686970165232,0.48514960148112296,0.22231909553539134,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.47664010846937,37.0,0.00010938439577037412,0.00010938439577037412,8.225111916258529,-0.8268291056156158,0.6316295718153317,30.0,0.00010938439577037412,0.00010938439577037412,4.057667744159699,-0.4574670135974884
132,-1.3485495244731283,-1.3580124661642903,-1.3883204012128898,-1.2444223318858274,0.0,0.14389806932705929,-0.02805623369863497,-0.0022517013479822095,0.7620425997717888,0.9727765257839078,-0.21073392601211902,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.755845583402193,39.0,0.00010854519280802836,0.00010854519280802836,9.19873812259772,-0.7587396144866944,0.6031512315074603,30.0,0.00010854519280802836,0.00010854519280802836,3.091487795114517,-0.4874167283376058
133,-10.758058808335191,-10.75809464496117,-13.438583371426637,-3.309482918860371,1.7208456881689926e-15,10.12910045256626,-2.6864905264659598,0.006001800000000512,0.7132190489052448,-0.05986370016987974,0.7730827490751316,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.61502016158331,42.0,0.00010771242825590599,0.00010771242825590599,9.177163385209584,-0.7785308701651437,0.43677098924915,30.0,0.00010771242825590599,0.00010771242825590599,2.631877871354421,-0.4984900196393331
134,-42.77366051230325,-42.77434444610717,-44.45232875937737,-2.9856130152269644,5.551115123125783e-17,41.466715744150385,-1.6849662882721361,0.006981975000001368,0.72652128095433,0.2615212809541898,0.46500000000012776,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,8.291231060028077,40.0,0.00010688605271817782,0.00010688605271817782,8.62036669254303,-0.8435430228710175,0.4069031653304895,30.0,0.00010688605271817784,0.00010688605271817784,2.5921758711338043,-0.5233363727728526
135,37.496641577911866,37.47552839693991,37.50276513694036,11.126268390473609,0.0,-26.37649674646675,0.0,0.027236739999998896,0.6594624584352005,-1.45303754156454,2.112499999999713,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,8.263974993836646,51.0,0.00010606601717798212,0.00010606601717798212,8.203511602738324,-0.7790075135231018,0.6472155459225177,30.0,0.00010606601717798212,0.00010606601717798212,3.83606063524882,-0.4472270985444387
136,-44.37693871261814,-44.39359220292806,-44.47759546796548,7.464978808153096,-8.326672684688674e-17,51.942574276118556,-0.07762374503187175,-0.0063795199999987316,0.6597863732194043,1.2904840297313829,-0.6306976565119885,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,9.420996769614842,46.0,0.00010525227299451708,0.00010525227299451708,8.319597627805626,-0.761565203252046,0.696431157986323,30.0,0.00010525227299451708,0.00010525227299451708,3.6285552024841308,-0.5024226049582163
137,27.58878252281841,27.582547401403684,27.579387276404912,-9.29260133799238,0.0,-36.871988614397296,0.0,-0.0031601250000001203,0.4896278499854674,0.7896278499854459,-0.29999999999999716,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.037094635841173,39.0,0.00010444477190015583,0.00010444477190015583,9.056221570724096,-0.8556923896074295,0.577510983000199,30.0,0.00010444477190015582,0.00010444477190015582,3.1840366582075754,-0.5095312496026357
138,3.260927565199381,3.2597266297474494,2.931322687124772,6.897144467817448,0.0,3.965821780692673,-0.3253821401225423,-0.0030218025000004816,0.05154515606653831,0.346545156066556,-0.2950000000000088,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439121767531994,43.0,0.0001036434659975832,0.0001036434659975832,8.478738795879275,-0.7600115338961283,0.7332718558609486,30.0,0.0001036434659975832,0.0001036434659975832,3.5534077008565266,-0.49858670830726626
139,10.537188443780833,10.536941557567713,10.536941557566404,-12.918400339091958,0.0,-23.45534189665836,0.0,2.710505431213761e-20,0.1571261318559607,0.1571261318559496,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,1.0,0.0,2.0,8.40199202299118,44.0,0.00010284830775695495,0.00010284830775695495,8.713389440016313,-0.7571527443148873,0.6550916818281015,30.0,0.00010284830775695495,0.00010284830775695495,3.9994773745536802,-0.4171580453713735
140,-12.561955974567653,-12.566836611759674,-12.935848779796158,0.16773691710257183,-3.552713678800501e-15,13.103585696898733,-0.36801404053881015,-0.0009981275000000855,0.8336155732605448,0.6986155732605979,0.13499999999995183,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.473431831452904,41.0,0.00010205925001307824,0.00010205925001307824,8.877664787013357,-0.7162294387817383,0.5926251504570246,30.0,0.00010205925001307825,0.00010205925001307825,3.266859259208043,-0.511307559410731
141,20.280703783530655,20.2037353805004,20.181253638000427,-1.8569695496297114,0.0,-22.038223187630138,0.0,-0.022481742499998285,0.9918179888084069,2.7743179888083347,-1.7824999999999207,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.78266079832868,41.0,0.00010127624596261423,0.00010127624596261423,8.976061309256204,-0.8367766946554184,0.3011669813344876,30.0,0.00010127624596261425,0.00010127624596261425,2.521789240837097,-0.4383108178774516
142,-31.531060357836903,-31.531482029198344,-31.551718017965204,3.052503354425948,0.0,34.604221372391144,-0.025286121265111206,0.005050132500000533,0.3021536191118628,-0.20534638088820145,0.5075000000000536,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.818663676579793,45.0,0.00010049924916130171,0.00010049924916130171,8.027766598595512,-0.7398020547369252,0.571865223099788,30.0,0.0001004992491613017,0.0001004992491613017,3.188000657161077,-0.4795898179213206
143,18.053133083845765,18.04670930175944,18.04670930175694,3.845338124658635,0.0,-14.20137117709831,0.0,-3.049318610115481e-20,0.8014850021258582,0.8014850021258564,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.25733189781507,48.0,9.972821352120238e-05,9.972821352120238e-05,8.744650940100351,-0.7579599830011526,0.5748453333973884,30.0,9.972821352120236e-05,9.972821352120236e-05,3.4649039804935455,-0.4913166433572769
