env_seed,policy,pnl,objective,inventory,auction_qty,clob_qty,cancels,setting,seed
744804721,as,63.37016770666196,63.16609652276928,0.6388602098936527,0.0,99.36113979010636,0,synthetic,615
789187642,as,39.44828346025315,38.99638053880241,0.9506870373059026,0.0,99.0493129626941,0,synthetic,615
851507639,as,52.54570560394495,52.35106538238941,0.6239234272818175,0.0,99.3760765727182,0,synthetic,615
864111288,as,76.00026830397292,75.81527008703128,0.6082733216928675,0.0,99.39172667830712,0,synthetic,615
865924799,as,21.202724533541183,20.74073763738028,0.9612355550653592,0.0,99.03876444493466,0,synthetic,615
870942306,as,62.52695309935734,62.15204638056983,0.8659176852189994,0.0,99.13408231478104,0,synthetic,615
874551896,as,67.18892411089655,66.7595133946346,0.9267261906970758,0.0354719180111514,99.03780189129176,0,synthetic,615
905308394,as,35.166649756190964,35.132529987806016,0.2612269832346905,0.0324923076923069,99.706280709073,0,synthetic,615
962972765,as,55.159550228037915,55.14296976697515,0.1821014061602461,0.0,99.81789859383974,0,synthetic,615
965465730,as,27.026384280186903,26.653664282228423,0.863388670250518,0.0,99.13661132974948,0,synthetic,615
968065134,as,28.44712652064663,28.251395529905967,0.6256692268933612,0.0,99.37433077310666,0,synthetic,615
984521277,as,33.77867902006983,33.5785908455245,0.6325949328683076,0.0,99.3674050671317,0,synthetic,615
985921782,as,32.36459648429627,32.303835565748514,0.3485998237169916,0.0,99.65140017628303,0,synthetic,615
994774750,as,28.25617010463793,27.899781509109673,0.8442613286515739,0.0,99.15573867134842,0,synthetic,615
997980576,as,8.448832195419527,8.448549815836957,0.0237646621086708,0.0,99.97623533789135,0,synthetic,615
