episode,pnl,objective,training_return,replay_return,potential_adjustment,loss_clob,grad_norm_clob,loss_auction,grad_norm_auction,setting,policy,clob_shaping,auction_shaping
107,60.48832959165702,60.25032459669986,149.53598940865808,149.53598940865805,0.0,0.0005527681044584,0.0125435787057013,0.0004453479210496,0.0272693788322309,synthetic,ddpg,0.0,89.28566481195351
108,20.160408858702795,20.15999405183022,109.70670592951608,109.7067059295161,0.0,0.0005234154262628,0.0133749827283382,0.0003716263207024,0.0219682627667983,synthetic,ddpg,-0.0057210545937564,89.55243293227936
109,27.10168715562031,27.033143760731516,116.38779729832233,116.38779729832224,0.0,0.0005440229158367,0.0105473293224349,0.0004012913404343,0.0220715392070511,synthetic,ddpg,-0.0408762287253523,89.3955297663153
110,68.6212816321131,68.17125925722007,159.16215379422442,159.16215379422437,0.0,0.0005630176754978,0.0125863226130604,0.0004206453236596,0.020420293106387,synthetic,ddpg,0.0,90.99089453700448
111,52.82154753485702,52.78530572303506,121.74049480248796,121.74049480248796,0.0,0.0005431082516022,0.0123563393976332,0.000411645626688,0.030837232992053,synthetic,ddpg,0.0,68.95518907945117
112,28.29905112277993,6.317960311247209,96.355765794438,96.35576579443796,0.0,0.0005378181980435,0.0113020071042449,0.0004037319585525,0.0369666214101016,synthetic,ddpg,-0.037116920897386,90.0749224040874
113,44.39850381680844,44.066253336175926,134.6428286118592,134.64282861185916,0.0,0.000564929705726,0.0125808773894162,0.0004106994611599,0.0217598737683147,synthetic,ddpg,0.0,90.57657527568276
114,57.63665100778235,57.28244485241612,133.1004876382759,133.1004876382759,1.1102230246251563e-16,0.0005938043127701,0.012254961207509,0.0004590585139036,0.0232311697676777,synthetic,ddpg,-0.0003014818627775,75.818344267719
115,18.082686151292364,17.624918003200328,107.17943558810164,107.17943558810168,0.0,0.0005971420245119,0.0115272334794728,0.0004504615746554,0.0242462548116842,synthetic,ddpg,-0.1075161132063158,89.6620336981082
116,58.24009569657028,58.1923444172178,148.3963685782348,148.3963685782347,0.0,0.0005656792453411,0.0138171245676598,0.0003655384716694,0.0224662687629461,synthetic,ddpg,-0.2481588277523707,90.45218298876556
117,17.558337907639725,17.297169155212828,105.93425924633256,105.93425924633256,0.0,0.0006174714535764,0.012808212702087,0.0004274013699614,0.024099049406747,synthetic,ddpg,-0.0415651481703918,88.67865523929025
118,31.81977175666179,31.723004756770248,122.64069914394956,122.64069914394956,0.0,0.0005908878160613,0.014580674009288,0.0004621686258663,0.0306817974274357,synthetic,ddpg,-0.0505152917994653,90.96820967898007
119,62.83796701962456,62.80516463285294,153.8462672813523,153.8462672813522,0.0,0.0005832605164808,0.0125668525757888,0.0004928855128431,0.0255191956336299,synthetic,ddpg,0.0,91.0411026485011
120,47.34390932376846,47.23948138562053,136.52607065137386,136.5260706513738,0.0,0.0005785332800366,0.012070623969164,0.0004894349195334,0.0511763975024223,synthetic,ddpg,0.0,89.28658926575677
121,75.92811915293896,75.9006396082971,167.56252089088002,167.56252089088002,0.0,0.000537894465464,0.0133578857365886,0.000498848898375,0.0303388540322581,synthetic,ddpg,0.0,91.66188128258484
122,74.89168464559225,74.75271518606675,166.20095719855428,166.20095719855425,0.0,0.0005767373073467,0.012781912315404,0.000482900661882,0.0295063787139952,synthetic,ddpg,0.0,91.44824201248755
123,55.78663537405009,55.61579633757592,144.04309566076498,144.04309566076492,0.0,0.0005648818198234,0.0132720768569579,0.000416660157983,0.0308530343075593,synthetic,ddpg,-0.0100190186756208,88.43731834186487
124,15.023452893647118,15.015822080603488,104.81043563143508,104.81043563143508,0.0,0.0006001421694974,0.0126162918109068,0.0003631566607509,0.0241756338315705,synthetic,ddpg,0.0,89.79461355083521
125,59.879778765158335,59.87911945602036,148.24167715959717,148.2416771595973,0.0,0.0005744951395408,0.0123140678874083,0.0004063884397813,0.0248850170212487,synthetic,ddpg,-0.0054879910076124,88.36804569458599
126,65.82506066873248,65.81896799830503,159.5882765343361,159.58827653433616,0.0,0.0005597352744201,0.0152603071606294,0.0003942695698545,0.019789133965969,synthetic,ddpg,-0.090957116199192,93.86026565223445
127,46.18492053364571,46.056601309934045,135.67405989882124,135.67405989882116,0.0,0.0005925767295298,0.01500621693233,0.0003809403482591,0.0261980838452776,synthetic,ddpg,0.0,89.61745858888656
128,30.703932205176898,30.70392993679639,118.3128796578991,118.31287965789912,0.0,0.0005793413535381,0.0126802048244927,0.0004216719486673,0.0352238441507021,synthetic,ddpg,0.0,87.6089497211041
129,60.46687422994182,60.3592482010801,150.14925102624713,150.14925102624704,0.0,0.0005867787632186,0.0109633386706594,0.0004356709706674,0.0254632857007284,synthetic,ddpg,0.0,89.79000282516925
130,79.23479638146273,79.1937010120462,168.5594690511265,168.55946905112654,0.0,0.0005846066624924,0.0129353572148829,0.00037586880062,0.0198301241888354,synthetic,ddpg,-0.176858190197322,89.54262622927983
131,39.59236280017467,39.20092083949698,127.98192124698784,127.98192124698782,0.0,0.000588032156502,0.0130518191597527,0.0003193872321086,0.0262886161295076,synthetic,ddpg,0.0,88.78100040749185
132,38.803687346449806,38.78391284462072,128.22803774867756,128.22803774867754,0.0,0.0006112368247786,0.0139513018632858,0.000393990141553,0.0238922177813947,synthetic,ddpg,-0.2578112444313518,89.70193614848944
133,67.68097995586686,67.67815596678057,78.45438606609986,78.45438606609986,-8.673617379884035e-19,0.0005925522021979,0.0123247512771437,0.0003463466108466,0.0269176483464737,synthetic,ddpg,-0.0016754997848806,10.777905599103176
134,55.98109018110699,55.98070152517431,147.70713019915814,147.7071301991582,0.0,0.0005910549194054,0.0157327013958648,0.00043203002618,0.0247727917196849,synthetic,ddpg,-0.2181403310756877,91.94456900506012
135,34.530433260355494,34.21203133659409,123.67389615345664,123.67389615345668,0.0,0.0005614643694669,0.0138235401387351,0.0005074231725302,0.0356192437621454,synthetic,ddpg,0.0,89.46186481686472
136,61.950595835367494,61.86254188898112,150.34022900216746,150.3402290021674,0.0,0.000625423701058,0.012908620777307,0.0003353647795544,0.0224917909751335,synthetic,ddpg,0.0,88.47768711318734
137,-79.24817440917468,-1087.071746918455,-998.860986625874,-998.860986625875,0.0,0.0005987046702988,0.0115179735018158,0.00045180425271,0.0348150094039738,synthetic,ddpg,-0.0521132000905844,88.26287349267422
138,67.1127115098825,67.10816623450569,159.6945919574527,159.69459195745273,0.0,0.0006218751914773,0.0145635923932064,0.000304072255191,0.0197773712221533,synthetic,ddpg,0.0,92.58642572294438
139,35.8378334853478,35.73980295405953,125.52335768105812,125.52335768105804,0.0,0.0006109444556285,0.0182532933799342,0.0003831755804033,0.0222058909789969,synthetic,ddpg,0.0,89.78355472699498
140,56.59390014195924,56.24788925410666,147.03846672891385,147.03846672891385,0.0,0.0006355214584618,0.0134117155397931,0.0003507232356544,0.0254491243821879,synthetic,ddpg,0.0,90.79057747481087
141,60.55913603566296,60.49959504616246,152.78523087787488,152.78523087787494,0.0,0.0006251831437111,0.012390455615241,0.0003369703879191,0.0267349374170104,synthetic,ddpg,0.0,92.28563583171204
142,56.245146429853776,56.15106250871493,147.78897311841908,147.788973118419,0.0,0.0115505403962653,0.0321083694788408,0.0004081814239422,0.0243992830005784,synthetic,ddpg,0.0,91.63791060970824
143,60.51357722618559,60.51284513169162,152.16664330217628,152.16664330217623,0.0,0.0117208528409276,0.029415481395494,0.0002917998116269,0.0218742737546563,synthetic,ddpg,0.0,91.65379817048526
144,-26.167288243201256,-232.02204102984663,-143.10678438829405,-143.10678438829407,0.0,0.0115401780961129,0.0279535718309955,0.0004328264015687,0.0235719678613046,synthetic,ddpg,-0.131976740706829,89.04723338225824
145,77.94305858761072,-1.4912826985156329,90.04076123013931,90.04076123013937,0.0,0.0108736092126576,0.0273839084182454,0.0004545996305144,0.0262073775753378,synthetic,ddpg,0.0,91.53204392865204
146,66.3831366131817,66.34579692681619,157.99929503599603,157.999295035996,0.0,0.0237128898485874,0.0373948552645742,0.0004008701495574,0.0231050675113995,synthetic,ddpg,0.0,91.6534981091782
147,69.26161339899409,-19.7340094168607,71.34363748587006,71.34363748587005,0.0,0.0442162487330229,0.0547331099499117,0.000353314364717,0.0252070766873657,synthetic,ddpg,-0.0442788220668717,91.1219257247938
148,45.55265226380288,45.427404167550215,136.01713516024304,136.01713516024304,-1.3877787807814457e-17,0.0111201683982552,0.0295847486704587,0.0003101114991295,0.0212411639591058,synthetic,ddpg,-0.000460079079346,90.59019107177242
149,53.94016511542395,-583.6075449306966,-493.3510586451121,-493.35105864511195,0.0,0.0138701661981031,0.0350787878633127,0.0004540049005299,0.0226820518573125,synthetic,ddpg,-0.0022237296463742,90.25871001523056
150,33.036338750080176,32.97758704682563,124.66844318576244,124.66844318576244,0.0,0.0165397444429496,0.0329340005417664,0.0003616835116796,0.0196824545040726,synthetic,ddpg,-0.0017204401336243,91.69257657907
151,31.359535154235346,31.25711666211441,122.16647745468144,122.16647745468153,0.0,0.009945372961845,0.0300944485153783,0.0004304726147286,0.0283766518812626,synthetic,ddpg,-0.0063851710464462,90.91574596361568
152,54.601633180325734,54.4901114144373,143.22138729648728,143.22138729648725,0.0,0.0192928187491607,0.0337811247613954,0.0004383069249646,0.0294059187484284,synthetic,ddpg,-0.0445411043682071,88.77581698641552
153,54.56636824146153,-201.86726866375005,-112.55446277595117,-112.55446277595114,0.0,0.0229936689581899,0.0430311814970558,0.000454485436785,0.0274597437431414,synthetic,ddpg,-0.0053137782780652,89.31811966607474
154,58.726070536757106,58.28935794636423,149.40448997454095,149.40448997454095,0.0,0.0059503807278815,0.0265893648795195,0.0003847480640009,0.0321506848248342,synthetic,ddpg,-0.000279135802998,91.11541116398072
155,61.57297076770374,61.5156148788207,153.2661042740544,153.2661042740544,0.0,0.0064357701674652,0.0309844503995694,0.0003628481247384,0.0221748205212255,synthetic,ddpg,0.0,91.7504893952344
156,71.86773439775061,-66.36417417743061,24.788341556053453,24.788341556053425,0.0,0.0154061104536433,0.0374648417994568,0.0004328158223264,0.0241989604197442,synthetic,ddpg,0.0,91.1525157334842
157,70.07072533592327,-18.4198590642483,71.21859059530242,71.21859059530235,0.0,0.0130296031852984,0.0329273661931178,0.0003293409730152,0.0193275087202588,synthetic,ddpg,0.0,89.63844965954834
158,32.353247288698185,32.35175054420611,121.30361831196365,121.30361831196365,0.0,0.0037182563486472,0.0246419943808638,0.0003578140424603,0.0239067354239523,synthetic,ddpg,-0.0032264655960148,88.95509423335325
159,50.05199941019964,50.04284515938986,140.15569052084325,140.1556905208432,0.0,0.0100629539208187,0.0279722572193436,0.0003718787280377,0.0327027137391269,synthetic,ddpg,-0.1279777910813573,90.24082315253553
160,55.91961813072521,-7.723746353268723,83.59543412000451,83.59543412000443,0.0,0.0072076950876324,0.0297515610061389,0.0003723470004236,0.0391211530193686,synthetic,ddpg,0.0,91.31918047327048
161,70.35622070894897,69.52045225282987,161.9971062983612,161.9971062983612,0.0,0.0112757918093568,0.0288011480707866,0.0003928066226459,0.0228493690180281,synthetic,ddpg,0.0,92.47665404553626
162,18.00976804398306,17.78618950433439,110.53344091143605,110.53344091143606,0.0,0.0218898924369993,0.0422796955174923,0.000456132562734,0.0250202142633497,synthetic,ddpg,-0.0088229220489211,92.75607432915074
163,-27.975452980441332,-268.7202181936552,-221.29828991258557,-221.29828991258552,0.0,0.0204776351668194,0.0456677052954381,0.0003999552679791,0.0335611874237656,synthetic,ddpg,-0.1366252153608,47.55855349643122
164,69.95878335634188,69.6222609819958,160.50493499685993,160.50493499685993,0.0,0.0372013168167681,0.0599671236167733,0.0004902191571697,0.0364320451083282,synthetic,ddpg,0.0,90.88267401486632
165,70.80285756585363,70.80124924500669,163.4908742843131,163.49087428431298,0.0,0.0212608338636665,0.046822399117869,0.0004724515534083,0.0317306565431257,synthetic,ddpg,-0.0002410162496744,92.68986605555642
166,63.22707209862892,63.09011019515947,155.3048066598511,155.30480665985107,0.0,0.0077922271728953,0.0389935719835407,0.0004303213259845,0.0339591645325223,synthetic,ddpg,-0.0148546293528397,92.22955109404428
167,56.37084692042845,-12.85164392615593,78.28745562975739,78.28745562975737,0.0,0.014875025800105,0.0396274771965757,0.0003170875939152,0.0254707348532974,synthetic,ddpg,0.0,91.13909955591184
168,25.657815284981552,24.540690546713467,115.56855257967104,115.56855257967098,0.0,0.0017618699907631,0.0216641212494945,0.0003751235090021,0.0244152699597179,synthetic,ddpg,-0.0169724018528256,91.04483443481118
169,57.722227682217635,57.67434941556026,148.43707675967252,148.43707675967258,0.0,0.0356946946990649,0.0627569691885424,0.0004722008564082,0.0278180656644205,synthetic,ddpg,0.0,90.76272734411262
170,53.61153625384759,43.76079537851898,133.9710098739835,133.97100987398343,0.0,0.0032346395389751,0.0304204381058273,0.0005519901722436,0.0339914781972765,synthetic,ddpg,-0.0290833397113772,90.23929783517342
171,11.44474647946663,11.433986573410024,101.96322693030824,101.96322693030828,0.0,0.0074524896358764,0.0343685786509396,0.000410897944918,0.0341524456938107,synthetic,ddpg,-0.0519357734435743,90.5811761303458
172,79.36947303712623,79.26575909432574,168.64191113148257,168.64191113148257,0.0,0.0035339331554592,0.0291946181953933,0.0004491258718189,0.031151397464176,synthetic,ddpg,0.0,89.37615203715932
173,55.087280901059785,55.02076790892018,146.08924621470226,146.08924621470217,0.0,0.0114311931094908,0.0391850658869814,0.0004066442221907,0.0202618824938933,synthetic,ddpg,0.0,91.06847830578384
174,49.931153226219976,49.92737668768057,141.33383562445437,141.33383562445445,0.0,0.012328533700349,0.0408889951797414,0.000374355091723,0.0278805725897351,synthetic,ddpg,0.0,91.4064589367772
175,35.859506369521114,35.84408035524444,125.11606902236824,125.11606902236828,0.0,0.0024093121491993,0.0300020795315504,0.0003593554671776,0.0267230307062466,synthetic,ddpg,-0.0209509025460192,89.29293956967147
176,78.85518681137182,78.46206849077304,170.28205182156523,170.28205182156526,0.0,0.0120933652572522,0.0409249731021214,0.0004480761369147,0.0253050193501015,synthetic,ddpg,-5.209467792610667e-05,91.82003542546904
177,30.28437389103965,29.92775084048324,121.73874653836712,121.73874653836718,0.0,0.0163321739213036,0.0404318677028641,0.0003512545093447,0.0268962066310147,synthetic,ddpg,0.0,91.81099569788438
178,43.09259566859873,42.96842075295302,133.64965826236158,133.6496582623616,0.0,0.0109336976869963,0.0369683046390612,0.0003373840586088,0.025879404010872,synthetic,ddpg,0.0,90.68123750940978
179,71.67543298350029,71.46357640126715,161.9010797588162,161.90107975881602,0.0,0.002250341152523,0.0283639406601727,0.0003708908358627,0.0273863319307565,synthetic,ddpg,0.0,90.4375033575491
0,-0.1688274977368564,-0.2284748788053223,0.0327932716649479,0.0327932716649438,0.0,,,,,synthetic,td3,-0.0482668495288862,0.3095350000000691
1,17.900747848180615,17.604613539207858,19.88195353921108,19.88195353921106,0.0,,,,,synthetic,td3,0.0,2.2773400000000468
2,8.03598991540202,7.57393564371948,7.657406582521645,7.657406582521649,0.0,,,,,synthetic,td3,-0.0369490611980483,0.1204200000000043
3,31.95516440821157,31.55150898810012,33.233750823872604,33.233750823872604,0.0,,,,,synthetic,td3,-0.0002781642265534,1.6825199999999845
4,3.218458425053541,3.1993066142051108,0.8515639847560967,0.8515639847561012,0.0,,,,,synthetic,td3,-0.1122226294502297,-2.2355199999999646
5,22.843225829677976,22.398122214351627,20.31907778545295,20.31907778545296,0.0,,,,,synthetic,td3,-0.1358694289024669,-1.943175000000032
6,-12.05589674681287,-12.177422479642049,-10.885962207299285,-10.88596220729928,0.0,0.0191832580946057,0.2877165545873782,,,synthetic,td3,-0.2277797276579627,1.5192399999999675
7,34.85348113178661,34.58270515965407,33.73932515965442,33.73932515965446,0.0,0.003579609480346,0.0277936093118642,,,synthetic,td3,0.0,-0.8433800000000177
8,-13.142841695098468,-13.285711587633692,-13.505534141508528,-13.505534141508514,0.0,0.0026845450494608,0.0168223469518125,0.003668290314575,0.0832486062000195,synthetic,td3,-0.0394625538738182,-0.1803599999999893
9,-15.775846242819895,-16.195097484214035,-16.195097484214706,-16.195097484214713,0.0,0.0024498763506288,0.0168725787057214,0.0023238353508835,0.0394973206333816,synthetic,td3,0.0,0.0
10,36.11493483966333,36.021839260018076,36.19155426001525,36.19155426001526,0.0,0.0023828703148562,0.0148199734459113,0.0025859997258521,0.0510535661131143,synthetic,td3,0.0,0.1697150000000416
11,28.197182528436315,27.810888079574603,36.79948452070937,36.79948452070936,0.0,0.0024151634004146,0.0178521150016192,0.0023040280910208,0.0370779646560549,synthetic,td3,0.0,8.988596441135034
12,39.28013754789572,39.03826554123557,56.68747837069797,56.68747837069794,0.0,0.0023118182280415,0.0169496529746845,0.0019170238714044,0.0461425041779875,synthetic,td3,-0.1699235476968681,17.819136377160557
13,35.78750525468422,35.783571256005594,82.30692777984255,82.30692777984254,0.0,0.002317742093173,0.0187077726248973,0.0017302155067833,0.0310804972735544,synthetic,td3,0.0,46.523356523837485
14,49.8012901264774,49.79502971992749,106.44107790759335,106.44107790759332,0.0,0.0020234643974307,0.0177974050137691,0.0016083774409101,0.0434562952568133,synthetic,td3,0.0,56.64604818766493
15,53.02391988092131,53.02203707494371,124.54371482255844,124.5437148225584,0.0,0.0020525295827767,0.0148612537340801,0.0015770072233863,0.0419143316956857,synthetic,td3,0.0,71.52167774761172
16,46.50126077853565,46.25942820481361,73.4749871614667,73.47498716146673,0.0,0.0020184137481205,0.0175748728274638,0.0012284723779885,0.0306049668850998,synthetic,td3,-0.0037110433487725,27.21926999999942
17,36.35779037824322,36.35308457701568,71.584709577015,71.58470957701502,0.0,0.0020141493953921,0.0165656059557064,0.0018040711661645,0.0391440602950751,synthetic,td3,0.0,35.23162499999911
18,29.518159309841213,29.474444996212405,50.424939997053656,50.424939997053634,0.0,0.0020573682021886,0.0167208924435843,0.0032007516400578,0.0577087897186478,synthetic,td3,-0.00296499915612,20.95346000000052
19,22.83773175329843,22.82078770049205,75.67606774342634,75.67606774342634,0.0,0.0020058071484442,0.0171912129979234,0.0027476222797607,0.0517802977313598,synthetic,td3,-0.0011049570650811,52.85638500000022
20,38.37547201437337,38.289215923572606,127.44509822468248,127.44509822468248,0.0,0.0018381779530949,0.0179428431901138,0.0024443952153281,0.0552232710644602,synthetic,td3,-0.0450562698693204,89.20093857097956
21,36.68440014251792,36.61268265036275,124.52418343698278,124.52418343698275,0.0,0.0020154500183613,0.0185485043042859,0.0029013510327786,0.0549878577080865,synthetic,td3,-0.4877771083731055,88.39927789499447
22,46.85700060435556,46.57741128275448,133.61549472173928,133.6154947217393,0.0,0.0018263378783371,0.0156940203478993,0.0025305926217697,0.0447037835295001,synthetic,td3,-0.0079907727450034,87.04607421172697
23,4.182041985885007,4.006843853071625,92.99436162394193,92.99436162394193,0.0,0.0018876482147453,0.0169435000096104,0.0021537052603283,0.0440192243705193,synthetic,td3,-0.0454395306512351,89.03295730151973
24,29.975237380011095,29.882465369028377,112.67166661797384,112.67166661797388,0.0,0.0019667336018756,0.0158623572749396,0.0019307526682193,0.0411994690075516,synthetic,td3,0.0,82.78920124894532
25,44.409641807997104,44.278263604736544,135.0929514107771,135.09295141077706,0.0,0.001956796655796,0.0224240696708481,0.0017457614633409,0.0433603655546903,synthetic,td3,-0.0057234260661402,90.82041123210745
26,6.627277013689309,6.627159852040353,93.1231869668046,93.1231869668046,0.0,0.0019265221214139,0.0172969216553421,0.0014691687906937,0.0342030665526787,synthetic,td3,-0.2919049670997395,86.78793208186465
27,31.05191133083281,31.043971207802677,32.16799320014556,32.16799320014554,0.0,0.0020585157436545,0.0187491828424705,0.0018256925822546,0.0490112831816077,synthetic,td3,-0.0026536063293747,1.126675598670129
28,17.38262513657355,17.2371625560564,104.33519930241027,104.33519930241027,0.0,0.0019599586277716,0.0182107296687635,0.0017770990816643,0.0645901170869668,synthetic,td3,-0.0771558091533251,87.17519255550722
29,10.915558427092035,10.884452648210663,99.88531563004224,99.88531563004224,0.0,0.0018932910832219,0.0171602608648779,0.0016733729629777,0.0610574681932727,synthetic,td3,-0.1119243918009722,89.11278737363017
30,40.010354036900026,39.768471099195025,45.37425661641499,45.374256616415,0.0,0.0019395098324689,0.0186467475622244,0.0013833675397715,0.0411186125750343,synthetic,td3,-0.012086552172434,5.617872069395981
31,44.20041628574654,43.836603823430465,134.23348078348468,134.23348078348465,0.0,0.0019395433966285,0.0169589801476551,0.0015570536867016,0.0456199592600266,synthetic,td3,0.0,90.39687696005484
32,53.74473514411329,53.737123842470226,135.0349199920224,135.03491999202248,-5.204170427930421e-18,0.0020179975026746,0.0191875931245517,0.0015746556649294,0.0461044856036702,synthetic,td3,0.0,81.29779614955723
33,-1.7316446406784962,-2.0732923860587675,-23.21988353338467,-23.21988353338467,0.0,0.0018853418252547,0.016508844110649,0.0015335559631542,0.0315509310613075,synthetic,td3,0.0,-21.14659114732252
34,46.71335194608946,46.561020602955026,137.62444318486197,137.624443184862,0.0,0.002104733742798,0.0193545330364845,0.0015003602544311,0.0452859252070387,synthetic,td3,-0.0001582415728194,91.06358082348147
35,46.19452090328923,46.15646317458989,135.7455908883841,135.74559088838404,0.0,0.001886472547388,0.0191332340473309,0.0013785129665241,0.047231914786001,synthetic,td3,0.0,89.58912771379195
36,-7.592140430690051,-7.596081887949242,81.40779469605926,81.40779469605926,0.0,0.0020334439832367,0.01868821211004,0.0015432524203788,0.044793706263105,synthetic,td3,-0.1790706136937103,89.18294719769952
37,61.6729468415906,61.640325040165166,152.74910632272318,152.74910632272315,0.0,0.0021535144266169,0.0179201782605535,0.0014915242635955,0.033335707647105,synthetic,td3,-0.0211325338113255,91.12991381636608
38,53.585373255687955,53.55602429043871,144.3783385673294,144.37833856732934,0.0,0.002026251395072,0.0192310537418557,0.0015739701824107,0.0427735826621452,synthetic,td3,0.0,90.82231427689192
39,28.46913154684262,28.461554796822544,118.15779145257368,118.15779145257366,0.0,0.0020324612065073,0.0250963773578405,0.0017229043626381,0.0450042658795913,synthetic,td3,-0.0032442491279986,89.69948090487934
40,11.755586204686551,11.754673633278172,100.4786642859446,100.4786642859446,0.0,0.0021862622454826,0.0232912245816711,0.0013545484398491,0.0378135558217763,synthetic,td3,0.0,88.72399065266717
41,10.261028719587555,10.229363495158006,101.7225428577139,101.72254285771388,0.0,0.0018838831068327,0.0193819572395157,0.0013754093437455,0.0475296813684205,synthetic,td3,-0.0158632053855001,91.5090425679462
42,59.19485094508309,59.19286517807869,149.74544999055644,149.7454499905564,0.0,0.0019591806404706,0.0198144573361877,0.0011659533241375,0.0460904504172503,synthetic,td3,-0.0053724781369908,90.5579572906148
43,32.33409797072636,32.33268333344186,121.84932691352458,121.84932691352462,0.0,0.0020104259661494,0.0210882444651081,0.0009098266387203,0.0330531274278958,synthetic,td3,-0.1478317768670081,89.66447535695067
44,30.848865432313687,30.753631615637236,118.8915642188729,118.89156421887289,0.0,0.0020621201792065,0.0207206955687566,0.0011215094748573,0.0352889500558376,synthetic,td3,0.0,88.13793260323344
45,44.863201369473245,44.84987094841204,134.94642689600244,134.94642689600238,0.0,0.0018660931102629,0.0204869967994171,0.0011694354247689,0.0418844040793677,synthetic,td3,-0.0069043097265648,90.10346025731762
46,15.996623134051331,15.599238567891302,103.79986838777376,103.79986838777374,0.0,0.0020618960599578,0.0225836640802791,0.0009613253826197,0.0299258022569119,synthetic,td3,0.0,88.20062981987931
47,47.024296518735355,47.00261701839662,137.911492667231,137.91149266723102,0.0,0.0018512895986647,0.0186635960732967,0.0010604601188485,0.0419647322967648,synthetic,td3,-0.0069696371892575,90.91584528602743
48,24.40679528930559,24.371155433991525,115.82147337989744,115.82147337989744,0.0,0.00178448012497,0.0226281121350735,0.0011446910822996,0.0329053482972085,synthetic,td3,-0.0533595622157463,91.50367750812347
49,42.30207421385603,42.058476889241994,132.91922407309394,132.91922407309397,0.0,0.0018552945852702,0.0194560536364843,0.0010369121756715,0.0380079234639803,synthetic,td3,0.0,90.86074718385456
50,36.52425759140351,36.37526548307684,127.60666892814676,127.6066689281468,0.0,0.001774596125324,0.0193316198245156,0.0011605730503409,0.0519216607324779,synthetic,td3,-0.0011922735892255,91.23259571866028
51,20.732635077707528,20.4189637513715,108.05872677088315,108.05872677088313,0.0,0.0017384132462259,0.0169983285381213,0.0010062726195125,0.0521676758304238,synthetic,td3,-0.2479104214105092,87.88767344092248
52,66.27339042660424,66.24481323434404,155.44508919046987,155.44508919046987,0.0,0.0017979905801789,0.0196815756006309,0.0011018700218604,0.0324008675602575,synthetic,td3,0.0,89.20027595612613
53,32.3148507601436,32.07208891836116,120.75531732074356,120.7553173207436,0.0,0.0018032405682852,0.0222664849544075,0.0009269698814023,0.0368669453697899,synthetic,td3,-0.0665950041022824,88.74982340648475
54,41.766656096457154,41.7472920009851,59.83793642370563,59.83793642370555,0.0,0.0017557835081775,0.0203775853626954,0.0009647142345784,0.0385468078777194,synthetic,td3,-0.0607009631249013,18.15134538584846
55,37.497614180298115,37.493454139571774,128.1333858834171,128.13338588341705,0.0,0.00176929907282,0.0212380239176318,0.0013354232806401,0.0580476165438691,synthetic,td3,0.0,90.6399317438458
56,63.94018799176774,63.73868651755332,154.4396290759286,154.43962907592865,0.0,0.0017358287392805,0.0263304673981937,0.0013057059133037,0.0471217953599989,synthetic,td3,-0.0988484916135234,90.79979104999168
57,59.70323869216736,59.67830048989209,150.19861647690112,150.19861647690112,0.0,0.0017067782456877,0.020244242708114,0.0011982077499851,0.0594038990636666,synthetic,td3,-0.0013822470456261,90.52169823405298
58,45.76662563124228,45.476043350775115,138.58018670951344,138.5801867095134,0.0,0.001727806853866,0.0204162947914522,0.0012381245508246,0.0454600581588844,synthetic,td3,-0.038731430317199,93.14287478905726
59,37.99064443900352,37.8401503034496,127.801058696993,127.80105869699294,0.0,0.0018707026898021,0.0233209389983348,0.0008815058041363,0.0320626530175407,synthetic,td3,0.0,89.96090839354473
60,1.411660458326878,1.3050833945657665,92.64609191773386,92.64609191773388,0.0,0.0017806600171516,0.021320638222644,0.001058269967325,0.0427252811690171,synthetic,td3,-0.1147184260496843,91.4557269492182
61,58.052843387267785,57.85935523588967,148.97681620047035,148.9768162004703,0.0,0.0016299724698296,0.0176292319189418,0.0009643979710138,0.035670339440306,synthetic,td3,0.0,91.11746096458202
62,22.67600349406348,22.675500040453713,113.63545263128428,113.63545263128437,0.0,0.0016869699936487,0.0214752520830051,0.0009344019267397,0.0357895007357001,synthetic,td3,0.0,90.9599525908307
63,37.03775643318659,36.961436583655754,127.42755024576344,127.42755024576344,0.0,0.0016514879020038,0.0198585937659327,0.0010711190242242,0.0436622340232133,synthetic,td3,0.0,90.46611366210855
64,11.762428454128894,11.756619255341054,104.43066876881925,104.4306687688192,0.0,0.0016768947736838,0.0246724207083591,0.0010545472362233,0.055117274262011,synthetic,td3,0.0,92.67404951347476
65,26.717101496438772,26.714173249149376,118.01928062275346,118.01928062275348,0.0,0.0016091294264174,0.0205412585309695,0.0010319487075321,0.0492486362035075,synthetic,td3,-0.0037005585261908,91.30880793213036
66,27.60929549268803,27.50300406441397,118.8912507117944,118.89125071179444,0.0,0.0015642036466145,0.0207503180007462,0.0008636664337245,0.0341835471180578,synthetic,td3,-0.0487826485888263,91.43702929596222
67,31.63887254365909,31.400575601595207,122.82521826955508,122.82521826955512,0.0,0.0016386264266098,0.0222886850473931,0.0012107900208017,0.0445707341035207,synthetic,td3,-0.0275752423016228,91.4522179102588
68,44.86940682529348,44.69651736376843,135.23101902845917,135.23101902845914,0.0,0.0016568698782449,0.0233116290458527,0.0008211676050753,0.05449274169902,synthetic,td3,-0.0307457286761376,90.56524739336942
69,26.223222164262552,25.913472930036967,117.17379291767166,117.17379291767168,0.0,0.001561104015871,0.0227534717179081,0.0011061577068176,0.0412568700810273,synthetic,td3,-0.2351731682809372,91.49549315591211
