episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
55,4.889489541761053,4.883452501969366,4.882928026967936,5.731006248892346,0.0,0.8480782219244123,0.0,-0.0005244749999999139,0.7519838989121297,0.7769838989121602,-0.025000000000016342,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375752139598765,9.8203843138123e-05,25.419021849936627,1.3194721353814958,25.71456527709961,47.0,0.1306666428844134,9.8203843138123e-05,2.1786254545052848,0.1829511910676956,3.8334078788757324,30.0
56,18.250425269324435,18.129431460522234,18.161366597401962,4.966124903081259,0.0,-13.195241694320702,-0.018228280621428894,0.050163417500004456,9.606573516959415,3.4784164328354885,6.128157084123944,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.896889146169027,9.745041797638186e-05,27.428575611114503,1.2649918695290883,20.57781982421875,30.0,0.1321478918194771,9.745041797638186e-05,1.9481992880503336,0.19093810816605886,3.917080879211426,30.0
57,-26.830114909705358,-28.800490629019702,-30.454229698506623,4.243692355466557,0.0,34.69792205397319,-1.6423092494872407,-0.011429820000000434,12.954185233556316,14.037007228445617,-1.0828219948892839,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.523607198582139,9.670277313296842e-05,25.705199951349304,1.2968828026638475,25.96170997619629,43.0,0.12000717706978321,9.670277313296842e-05,2.122905852397283,0.17891532828410467,3.856513261795044,30.0
58,-11.589085149823456,-11.590521800609768,-11.590521800609986,-2.037558411326085,0.0,9.5529633892839,0.0,4.607859233063394e-19,0.3790317646730017,0.37903176467299615,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.385136676871258,9.59608642609699e-05,27.631340462228525,1.291137791198233,26.365928649902344,46.0,0.10827377066016197,9.59608642609699e-05,1.900294707218806,0.1751827801267306,4.112420558929443,30.0
59,20.344771871611155,20.123379718381834,20.123880468379877,4.4891115689258445,3.552713678800501e-15,-15.634768899454029,0.0,0.0005007499999999006,4.730232759697657,4.7052327596976715,0.024999999999977263,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,5.549747800827026,9.522464735370536e-05,28.524550867080688,1.316337949037552,25.581039428710938,40.0,0.12099510878324508,9.522464735370536e-05,2.359975971778234,0.18221629758675892,4.2759575843811035,30.0
60,14.306859847878558,14.291125232045534,14.286956762049916,-7.864195497333802,0.0,-22.15115225938373,0.0,-0.004168470000000277,0.7127271759001275,1.2543769701738137,-0.5416497942736969,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.818215800656213,9.449407874211548e-05,25.85903467072381,1.2422567705313365,25.90995979309082,36.0,0.09445648342370987,9.449407874211548e-05,1.7751788735389709,0.16252522617578508,2.805875062942505,30.0
61,26.407643841507817,25.493478773867665,25.33039597133057,5.795744662498132,0.0,-19.53465130883244,-0.16308280253323915,8.673617379884035e-19,9.561197977451116,9.561197977451107,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270879976127459,9.376911509217231e-05,27.421002864837646,1.2188030416550844,20.34745979309082,46.0,0.11517360433936119,9.376911509217231e-05,2.0973553558190665,0.16872999320427576,4.3874711990356445,30.0
62,11.994298925928975,11.38092183816574,11.364431808101807,5.748740044654727,-8.881784197001252e-16,-5.615691763447077,-0.010236905061844936,-0.006253124999999642,7.210823943882318,7.831839424830122,-0.62101548094779,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471628278493881,9.304971340230894e-05,26.15998504161835,1.215759278833866,25.515399932861328,40.0,0.08995398779710134,9.304971340230894e-05,1.7874605933825174,0.15667877197265626,3.5756232738494873,30.0
63,-9.738209372912694,-9.759299022103724,-9.81195667400614,3.0969134400344034,0.0,12.908870114040546,-0.046113546905118596,-0.006544105000001537,0.8002477625839646,1.4522275713891863,-0.6519798088052352,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,5.280148777094754,9.233583100086872e-05,29.561612020839345,1.2714386148886248,25.884912490844727,44.0,0.1038333451996247,9.233583100086872e-05,2.1078003644943237,0.164987317721049,3.6303226947784424,30.0
64,25.32897526395964,13.243373200971227,13.25184569597102,-1.9170638577443997,0.0,-15.168909553715421,0.0,0.008472494999999846,35.62746397163008,34.7643525223589,0.8631114492711781,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.560322388013204,9.162742554357428e-05,29.029878870646158,1.2081692337989807,23.54960060119629,30.0,0.12250617531438669,9.162742554357428e-05,2.3718729813893638,0.17639182607332865,3.6682419776916504,30.0
65,7.8965916848536875,7.896333620049973,7.69201657692475,7.731753546760668,-3.469446951953614e-18,0.039736969835919816,-0.20651572312517885,0.0021986799999995626,0.05935604470926137,-0.16064395529068598,0.21999999999995623,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.634135839550994,9.092445501101583e-05,30.485260985618414,1.2196746967559637,24.896728515625,43.0,0.10847076574961344,9.092445501101583e-05,2.2992908795674643,0.17442713429530463,5.045483589172363,30.0
66,16.56995289935016,16.568646941099917,16.4581317150358,3.0295152053348926,-6.938893903907228e-18,-13.428616509700914,-0.11046514106872962,-5.008499999999025e-05,0.35396960784389364,0.36138044361071286,-0.007410835766821003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,4.383749392297533,9.022687770615874e-05,29.339632484647964,1.2020911624034245,25.042734146118164,36.0,0.12254338935017586,9.022687770615874e-05,2.416043519973755,0.18148841510216396,4.780386924743652,30.0
67,-43.91775789645712,-47.940108985296206,-48.14576037798314,1.1507450749419217,0.0,49.29650545292507,-0.2104226326864307,0.004771239999999898,20.468904290310647,20.055799881428538,0.41310440888210503,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.405765059259203,8.953465225187027e-05,34.34851913452148,1.24801394144694,25.768733978271484,45.0,0.10003988904257616,8.953465225187026e-05,2.247222061951955,0.1705173244078954,4.3323140144348145,30.0
68,47.60954617159153,47.60875256736828,47.61076122236458,5.746182503999671,-3.9898639947466563e-17,-41.86457871836489,0.0,0.0020086549999996,0.12329018063724106,-0.281709819362725,0.40499999999999403,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.473041823569765,8.884773758846527e-05,29.220967515986015,1.2017381622436198,25.067537307739258,47.0,0.12492940127849579,8.884773758846525e-05,2.2197033683458964,0.18080364416042963,4.103601455688477,30.0
69,2.853775008896191,0.355443617576348,0.29002767775617855,-0.323928636054503,0.0,-0.6139563138106809,-0.06509152482035674,-0.00032441500000080593,16.02861081613632,15.806110816136407,0.2224999999999291,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,4.943282224915245,8.816609297127065e-05,31.706781842491843,1.2313171408393166,24.776044845581055,44.0,0.09185683739682039,8.816609297127065e-05,2.0855670352776845,0.17178431004285813,3.209460496902466,30.0
70,14.802166602664089,14.796713196009662,14.071460926582535,4.969428454619157,-6.938893903907228e-18,-9.102032471963378,-0.7252022244213165,-5.00449999999907e-05,0.7359888052032773,0.7384718447189748,-0.002483039515651285,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.9202860480263118,8.748967796820873e-05,30.07763928458804,1.1615472904273443,24.987567901611328,42.0,0.10302134404579798,8.748967796820873e-05,2.712188923358917,0.17708917260169982,4.0519208908081055,30.0
71,-24.53293515821235,-24.540679220071066,-24.549401708448542,2.2781785044606204,0.0,26.827580212909165,-0.008797368373251402,7.488000000000221e-05,0.8897524463384201,0.8800035146927581,0.009748931645670497,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44131075067723,8.681845245739887e-05,31.680540774730925,1.20932644732455,25.009321212768555,47.0,0.10913626551628113,8.681845245739888e-05,2.4598137895266214,0.18176657954851785,3.867119312286377,30.0
72,-9.48455358397092,-9.74931734569737,-9.8176218362069,28.873729051680463,-8.881784197001252e-16,38.69135088788736,-0.06830449051084742,-3.469446951953614e-18,5.145520009935353,5.145520009935356,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,4.601894091992151,8.615237662477761e-05,30.724411487579346,1.1870646618661427,24.29059600830078,42.0,0.11062403619289399,8.615237662477761e-05,2.4056394338607787,0.18273351093133292,3.25958251953125,30.0
73,24.868926857249594,24.86863624611924,24.869062308621036,6.154551891562308,0.0,-18.714510417058722,0.0,0.0004260624999995413,0.2643110989663029,0.17047320327619223,0.09383789569009202,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.980589120011581,8.54914109617372e-05,33.53518644132112,1.1692605316638947,21.44847869873047,38.0,0.11421753838658333,8.54914109617372e-05,2.452340030670166,0.18780277520418168,3.2932026386260986,30.0
74,0.5299156022801326,0.5275410199045139,0.28598003232287483,9.455503114509181,0.0,9.16952308218631,-0.24011194758426768,-0.0014490399999997473,0.3297968679993204,0.4872968679992473,-0.15749999999994202,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,4.030181739065382,8.483551626278196e-05,34.427912659115265,1.1741173764069874,24.45217514038086,36.0,0.09449453316628934,8.483551626278196e-05,2.378031011422475,0.17904230306545893,2.887120246887207,30.0
75,13.484534965868777,13.344634085525946,13.257416278835139,3.5063139403861667,0.0,-9.75110233844898,-0.0869924916901823,-0.00022531500000000804,3.7108625951664465,3.7403326101141117,-0.029470014947670632,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276700662529987,8.418465362320297e-05,34.45264507376629,1.180749167566714,24.518457412719727,46.0,0.08574727165202299,8.418465362320297e-05,1.8619555393854776,0.16412550260623296,2.7393572330474854,30.0
76,3.9068427048014858,3.903970589270514,3.3693506298642113,-3.33688706406967,-5.551115123125783e-17,-6.706237693933884,-0.5346449419072883,2.4982500000006783e-05,0.5359212191145275,0.5359212191145311,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983034880956014,8.353878443677026e-05,29.94728872511122,1.150652990076277,24.02338218688965,45.0,0.09535517295201619,8.353878443677026e-05,2.1579692979653675,0.16875690321127573,3.6422834396362305,30.0
77,32.994784018595006,32.99375304803337,32.98500219368815,5.830451788368731,0.0,-27.154550405319434,-0.008374794342245195,-0.0003760599999999065,0.34858730302494223,0.32108730302493704,0.027500000000021174,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.373699740665715,8.289787039344299e-05,36.931509250547826,1.1811221416403608,23.738046646118164,41.0,0.09179535942773025,8.289787039344299e-05,2.508842094739278,0.1747315913438797,2.69316029548645,30.0
78,41.457691679029274,38.322955684904166,38.321376762406906,6.030334096445195,0.0,-32.29104266596168,0.0,-0.0015789224999999923,17.677685664446187,17.705185664446194,-0.027500000000035385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977247563004494,8.226187347709693e-05,34.64712390899658,1.1436681926250458,23.3717098236084,40.0,0.09378450935085615,8.226187347709693e-05,2.353277305761973,0.16847619811693829,3.463517189025879,30.0
79,44.9470443975806,44.16943526930098,44.1709936392964,0.47195982416390236,0.0,-43.69903381513249,0.0,0.00155836999999969,9.050714832263935,8.818214832264033,0.23249999999989868,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,3.7425713539123535,8.163075596326971e-05,32.651050526162855,1.1191682828509288,22.819259643554688,46.0,0.08501757842799028,8.163075596326971e-05,2.425434605280558,0.1669826383392016,3.2669260501861572,30.0
80,-14.393175898119953,-14.39406079736507,-14.428081202669372,14.923418460052721,0.0,29.351499662722073,-0.03701260530510808,0.0029921999999998304,0.5369460149361345,0.2974725609391301,0.2394734539970266,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,3.580923521518707,8.100448041692296e-05,32.34087696075439,1.1185848689079285,23.680801391601562,50.0,0.07860065822800001,8.100448041692296e-05,2.1388940374056498,0.16427034785350164,3.4036107063293457,30.0
81,7.339100132344669,7.338820803594119,7.338670833592431,5.71367605240689,1.734723475976807e-18,-1.6249947811855336,0.0,-0.00014996999999996978,0.15463131081554593,0.1671313108155772,-0.012499999999995737,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.9210814873377484,8.038300969022198e-05,30.985515721638997,1.1043464766608344,24.049591064453125,45.0,0.0695175504932801,8.038300969022198e-05,1.9408778548240662,0.15592547953128816,2.6071677207946777,30.0
82,35.13520861296685,35.12990460642125,35.129904606422464,-5.544602991690157,0.0,-40.674507598112626,0.0,1.6263032587282567e-19,0.72828610762528,0.7282861076252809,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,3.6516388790173964,7.976630692033226e-05,32.34466130083258,1.1115170500495217,23.666236877441406,44.0,0.09714933224022389,7.976630692033226e-05,2.4516405701637267,0.17184681246678035,3.102649450302124,30.0
83,-12.833698384047384,-12.8343698372714,-12.849783918214131,8.346054253456874,0.0,21.19583817167099,-0.02392093094226766,0.008506850000000244,0.9991241447674071,0.2591241447674193,0.7399999999999949,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.6224980104801268,7.915433552723293e-05,35.79564489320267,1.1171116745749186,23.98037338256836,43.0,0.09330892202754816,7.915433552723293e-05,2.5365548650423686,0.1733200341463089,3.034562349319458,30.0
84,6.113651180426328,6.112777375338913,6.1124774128404775,4.871032899639637,0.0,-1.2414445132008416,0.0,-0.00029996250000025954,0.33215862051325473,0.2956019430611311,0.03655667745213921,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662041467924913,7.8547059211547e-05,37.5902818441391,1.105917031566302,19.926706314086914,48.0,0.09192958349982898,7.8547059211547e-05,3.1382458408673606,0.17920627295970917,2.9142158031463623,30.0
85,37.1588708445526,37.157516456598486,37.0736177598879,4.077703426495141,1.3877787807814457e-17,-32.995914333392754,-0.08399893670866732,0.0001002400000000156,0.38025848928137407,0.36802010191259676,0.012238387368770651,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46614879828233,7.794444195238824e-05,34.06549326578776,1.108264868076031,19.60027503967285,39.0,0.10052421440680821,7.794444195238824e-05,3.071998902161916,0.1783034880956014,3.150555372238159,30.0
86,13.473249315934794,13.243331008040013,13.241579258038671,3.056495276466276,0.0,-10.185083981572394,0.0,-0.0017517499999999007,4.619979748599349,4.794979748599377,-0.17499999999999005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,4.017298685876947,7.734644800522465e-05,45.40028336173609,1.119392940872594,25.220001220703125,38.0,0.08313613533973693,7.734644800522465e-05,2.4511560440063476,0.1673438660800457,2.8661386966705322,30.0
87,25.733935457597166,23.134534330735704,23.131273789766684,1.3510943539652254,2.220446049250313e-16,-21.780179435801465,-0.003210425966820196,-5.011499999999003e-05,16.11765836288005,16.122658362880053,-0.004999999999999005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.249917831531791,7.675304189975812e-05,32.117060262103415,1.052360053672347,23.864774703979492,43.0,0.07988854634265105,7.675304189975812e-05,2.4851176897684732,0.1621620630224546,2.90386962890625,30.0
88,31.1144367807847,24.330660358783245,24.317153441285004,4.45912811831204,0.0,-19.858025322972967,0.0,-0.013506917499997918,26.060568620384046,26.045683753745948,0.014884866638095533,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,3.5991791137834874,7.616418843782062e-05,39.559150416676594,1.0756384090679447,25.01862907409668,41.0,0.08652508817613125,7.616418843782062e-05,2.4652059455712636,0.16747254182895024,2.797018051147461,30.0
89,22.870031519438314,21.338212760403746,21.335306692901877,3.1817434649438434,0.0,-18.153563227958042,0.0,-0.002906067499999702,12.076666590946758,12.37666659094673,-0.2999999999999652,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,3.435501442399136,7.557985269128636e-05,37.13457373685615,1.075386637865111,24.302980422973633,43.0,0.08383844985316197,7.557985269128636e-05,2.3211620966593425,0.17124585260947545,2.301534652709961,30.0
90,13.710828284017568,7.2219873772049485,7.224390497207576,2.5585320085770866,0.0,-4.665858488630487,0.0,0.0024031199999995194,25.65320338475827,25.473203384758303,0.1799999999999642,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,3.3674448056098742,7.5e-05,38.948873495444275,1.0600649133706703,19.19614601135254,39.0,0.08162792970736822,7.5e-05,2.5224668264389036,0.1679895927508672,3.149305820465088,30.0
91,20.63850493515085,20.633094803733606,20.635066918734662,8.576563662674015,2.220446049250313e-16,-12.058503256060654,0.0,0.0019721150000002294,0.7305359554258075,0.7355359554257972,-0.004999999999967031,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,3.1695904397964476,7.442459596972076e-05,31.84228322982788,1.02448050737381,24.575708389282227,50.0,0.09952253438532352,7.442459596972076e-05,3.1730292717615765,0.18711128036181132,2.796783924102783,30.0
92,30.46624784141386,30.101375527952946,30.027715287955175,9.381836284871705,0.0,-20.645879003083476,0.0,-0.07366023999999503,0.5654661530464438,6.040466153045761,-5.474999999999351,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1673958089616563,7.385360647008234e-05,33.473877906799316,1.0320313745074803,24.956361770629883,45.0,0.09270297649006048,7.385360647008234e-05,2.7430176377296447,0.17849826912085215,3.1098034381866455,30.0
93,-1.7974558805714187,-1.8136730471820026,-1.822274857182433,-2.1324617887026207,-5.551115123125783e-17,-0.310186931520191,0.0,-0.008601810000000563,0.49677821171138703,1.273466395731901,-0.7766881840205345,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.2200994456515595,7.328699763256844e-05,38.88575797922471,1.0363280299831839,22.236289978027344,34.0,0.10286635893086592,7.328699763256844e-05,3.133248202006022,0.18650300006071727,2.9258193969726562,30.0
94,32.057484474545475,31.39923315661827,31.322103424117422,3.321842368034037,0.0,-28.0002610560834,0.0,-0.0771297324999964,0.8062888653041398,8.113268872206849,-7.306980006902738,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7945583514545276,7.272473584850384e-05,34.444174808004625,0.9880548611931179,23.31740379333496,46.0,0.08781664470831553,7.272473584850384e-05,2.8924827774365744,0.17219675729672115,2.8423843383789062,30.0
95,27.299980285593847,27.226269476507483,27.159378458723904,6.513214953552185,0.0,-20.646163505171714,0.0,-0.06689101778352159,1.608765695357107,2.714973463707591,-1.1062077683504534,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,3.062869480252266,7.216678776706088e-05,37.94518301486969,1.0262259751558305,23.5527400970459,40.0,0.09109357756872973,7.216678776706088e-05,2.6427459359169005,0.17790180593729019,3.6489017009735107,30.0
96,3.048715080228809,2.8335200686644804,2.8337703186641727,-6.4667845589700255,0.0,-9.300554877634195,0.0,0.000250250000000021,4.663911634902405,4.638911634902401,0.02500000000000213,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8728354093505115,7.161312029328124e-05,37.284383494679524,0.9945726801709431,19.410932540893555,41.0,0.09025566875934601,7.161312029328124e-05,2.6276957670847576,0.17650845845540364,2.786592483520508,30.0
97,15.210545026066043,12.824602616987892,12.824602616992642,3.970798273557577,0.0,-8.853804343435057,0.0,0.0,15.446496072178178,15.44649607217815,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,2.752366080880165,7.106370058611289e-05,37.41953427791596,0.9871553421020508,15.316183090209961,40.0,0.0847455196082592,7.106370058611289e-05,2.7955298741658527,0.17522481580575308,2.354734420776367,30.0
98,4.657018595226022,0.30210187566024693,0.3032500896485555,0.9627196479830876,8.881784197001252e-16,0.6594695583345257,-0.0019517110163178586,0.0030999249999983194,20.37093721883781,20.868437218837865,-0.4975000000000591,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,2.6900433910653945,7.051849605646213e-05,34.53293433087937,0.9492437015188501,25.63664436340332,47.0,0.08361603592832884,7.051849605646213e-05,2.7297772725423175,0.17413441091775894,2.5626380443573,30.0
99,31.398141167897847,28.88343042509041,28.936188093417215,2.1578090019055454,4.440892098500626e-16,-26.778379091511678,0.0,0.05275766832780075,15.1113407957682,15.857839521219264,-0.7464987254510465,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,3.1589646183926128,6.997747436526054e-05,38.701656528141186,0.997954275297082,24.807331085205078,46.0,0.0890856987486283,6.997747436526054e-05,2.90766654809316,0.1793335278828939,2.5307869911193848,30.0
100,26.660669743440405,26.64678281931528,26.64258879931484,1.8668323766642352,0.0,-24.77575642265061,0.0,-0.004194020000001397,0.2266428032493195,1.1784279411624734,-0.9517851379131573,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,3.180282692651491,6.944060342154676e-05,41.00027543145257,0.9958488780098993,23.84975242614746,37.0,0.09394862179954847,6.944060342154676e-05,2.6882811983426413,0.17868134776751202,3.767533779144287,30.0
