episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
96,-0.8106550833049405,-0.9234728603541326,-0.9156569617768844,69.22053372679359,0.0,70.13619068857048,-0.01916729142348572,0.026983190000000733,0.12866423370847713,-3.358835766291529,3.487500000000022,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.366701634724935,45.0,0.00014322624058656249,0.00014322624058656249,-1.4943342844645182,0.0014784546051588323,4.865388107299805,0.26313309917847316,30.0,0.00014322624058656249,0.00014322624058656249,-1.0485302368799845,0.0014185826449344555,1.7219720721244811
97,25.16626517725126,25.142183076908086,24.338311795741696,-1.0774231739259592,0.0,-25.41573496966764,-0.8273531859475156,0.023481904782500753,0.39315914658840256,-1.5518408534116723,1.9450000000001033,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,4.861378792004707,39.0,0.00014212740117222579,0.00014212740117222579,-1.4651235922788963,0.0014873360259792744,5.2732968269250335,0.4560617782175541,30.0,0.00014212740117222579,0.00014212740117222579,-1.0262621661027274,0.0014244135740833978,2.2666875163714093
98,-4.009650597515108,-4.155686265122539,-4.107372575122293,3.0480805694976087,0.0,7.155453144619899,0.0,0.04831369000000307,0.5860386616187867,-3.821461338381317,4.407500000000091,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5373559415340425,40.0,0.00014103699211292427,0.00014103699211292427,-1.4903119832277298,0.0014959559892304241,4.992754054069519,0.39483957663178443,30.0,0.00014103699211292427,0.00014103699211292427,-1.052535315354665,0.0014299014893670878,2.1316976586977643
99,24.75488380373099,24.749560531811923,23.864440750968626,-7.231789479592228,0.0,-31.096230230560842,-0.8978550276471537,0.012735246805660792,0.6578924397959582,-0.7296075602040366,1.3875000000000064,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,4.899559331494708,43.0,0.0001399549487305211,0.0001399549487305211,-1.5130343991656636,0.0015049416295707572,5.530339928560479,0.3003545547525088,30.0,0.0001399549487305211,0.0001399549487305211,-1.101495224237442,0.0014354397348749141,2.0529524743556977
100,-47.40019401157093,-47.40306014118489,-48.98749866776749,2.14770706900515,-2.7755575615628914e-17,51.13520573677265,-1.5913751640815477,0.006936637500000266,0.08463754203725671,-0.535362457962707,0.6199999999999868,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,5.215265069689069,42.0,0.00013888120684309353,0.00013888120684309353,-1.4710359232766288,0.0015139838907912019,4.747049189749218,0.41352211870253086,30.0,0.00013888120684309353,0.00013888120684309353,-1.0999015430609385,0.0014410448144190013,2.1769262234369915
101,-10.325789048201026,-10.328460937493126,-10.324061726392788,-0.5970377723523832,0.0,9.727023954040403,-0.004340766397149309,0.008739977499999009,0.40559678932108056,-0.5169032106788274,0.9224999999999248,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,4.627199550007665,43.0,0.00013781570276112607,0.00013781570276112607,-1.5596582917279975,0.0015230408198265142,4.635812648507052,0.4535135005911191,30.0,0.00013781570276112607,0.00013781570276112607,-1.0845336973667146,0.0014465157020216188,2.3434982299804688
102,-0.5088152481410071,-0.5108189760705307,-1.7624753991497433,-2.168008947130724,-1.3877787807814457e-17,-0.4055335479809872,-1.267493090575627,0.015836667500008846,0.7673698033515706,-0.4476301966493823,1.2150000000009697,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379322275202325,47.0,0.00013675837328373252,0.00013675837328373252,-1.5582245461484219,0.0015326724585859066,4.747747162555126,0.34025230469803014,30.0,0.00013675837328373252,0.00013675837328373252,-1.0313599507013957,0.0014515405520796776,2.0956435521443684
103,-8.61560815651335,-8.654960235911977,-10.110320545759636,12.610548084490135,1.3877787807814457e-17,22.720868630249758,-1.4793185948514207,0.023958284999999753,0.6248038465565457,-1.9837358543573016,2.6085397009138385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.629700608551502,32.0,0.0001357091556949073,0.0001357091556949073,-1.5649182945489883,0.0015408690851472784,5.688954152166843,0.31316596815983455,30.0,0.0001357091556949073,0.0001357091556949073,-1.045024530092875,0.0014565397791254024,1.9336706141630808
104,16.24624330096958,16.213167754437748,15.84903271976377,6.470457139699929,0.0,-9.378575580063835,-0.3488879359431394,-0.015247098731226382,0.5311683736138662,1.8186683736138596,-1.2874999999999837,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.3312598004633065,49.0,0.0001346679877598054,0.0001346679877598054,-1.6145171997498493,0.0015493258620061132,4.523491037135222,0.37059432628254096,30.0,0.0001346679877598054,0.0001346679877598054,-1.0684117754300435,0.0014615238566572468,2.0122650225957233
105,-11.75785309750904,-11.767507825245163,-11.925065638567618,17.786845543470026,-1.3877787807814457e-17,29.711911182037646,-0.1672688133197795,0.009711000000000834,0.2677480681414579,-0.98258474118638,1.250332809327877,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,4.351313432981802,43.0,0.00013363480772105087,0.00013363480772105087,-1.624244348947392,0.001558807004394746,4.81746966339821,0.32495051274696984,30.0,0.00013363480772105087,0.00013363480772105087,-1.0641632437705995,0.0014667956003298363,2.026425536473592
106,21.13757829702081,18.69813146404833,18.62726926451136,2.937258593233782,-1.7763568394002505e-15,-15.690010671277578,-0.024563720189377136,-0.04629847934635405,9.648728606939883,15.618728606940063,-5.970000000000152,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,4.367853724679281,43.0,0.00013260955429507377,0.00013260955429507377,-1.5821718254754709,0.0015671806772737655,4.951691000960594,0.3745840666194757,30.0,0.00013260955429507377,0.00013260955429507377,-0.9868580957253774,0.0014720403589308262,2.278381109237671
107,12.24379084827489,12.216570350964242,11.6078733869834,21.92272473922612,-5.551115123125783e-17,10.31485135224273,-0.6324089389809444,0.023711975000001124,0.25263645077413344,-1.649863549226044,1.9025000000001704,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971371173858643,43.0,0.00013159216666847485,0.00013159216666847485,-1.5872991972191388,0.0015752421486256427,5.387273078741029,0.3162999798854192,30.0,0.00013159216666847485,0.00013159216666847485,-1.072415139277776,0.0014770705834962427,2.2777223765850065
108,19.828594440683446,19.72908201087756,19.660230002997086,28.574883012615185,1.3877787807814457e-16,8.914653009618112,-0.12850607835586914,0.05965407047612564,0.4655775796274071,3.154559078633483,-2.6889814990060796,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.479863325754802,36.0,0.0001305825844944186,0.0001305825844944186,-1.6851491894986894,0.001582878745264477,4.934512674808502,0.2864426467567682,30.0,0.0001305825844944186,0.0001305825844944186,-1.1475357790788014,0.0014821350458078086,1.6696311752001445
109,-19.92798534037778,-19.928524306929052,-20.869180676229472,27.592466480034307,0.0,48.46164715626379,-0.9458659442996833,0.005209575000000549,0.7571565315192714,0.23215653151918758,0.5250000000000554,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.6692536447359165,46.0,0.0001295807478890537,0.0001295807478890537,-1.664071217827175,0.0015913880627561846,5.207987863084544,0.382874059304595,30.0,0.0001295807478890537,0.0001295807478890537,-1.1255998651186625,0.0014870488317683338,2.2522136926651
110,39.36568853759696,38.34299250105427,38.25717587605221,-0.7592568860715921,0.0,-39.0164327621238,0.0,-0.08581662500000159,0.8976750697175646,10.112843499939515,-9.215168430221942,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55472663811275,35.0,0.00012858659742796092,0.00012858659742796092,-1.6487515347344535,0.0016000511257776191,4.770086860656738,0.3848192565143108,30.0,0.00012858659742796092,0.00012858659742796092,-1.2342516203721365,0.0014920307090505957,2.23701695005099
111,29.629451330552723,27.943944906785767,27.87825992179007,-4.597710312023315,0.0,-32.4759702338134,0.0,-0.06568498499999517,13.083822772309134,12.982705510666701,0.10111726164238334,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.917530592750101,34.0,0.00012760007414262835,0.00012760007414262835,-1.6504568773157455,0.001607094391468255,5.353745712953455,0.3476780891418457,30.0,0.00012760007414262835,0.00012760007414262835,-1.0851723929246266,0.0014972474658861757,2.3474815766016643
112,17.436494770079808,17.325737285040514,17.285640258360523,4.106971849430511,0.0,-13.178668408930017,-0.0040963891775334105,-0.03600063750000023,0.03302471504181881,3.328024715041847,-3.2950000000000053,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.884088451797898,37.0,0.0001266211195169537,0.0001266211195169537,-1.776444986059859,0.001614734750694117,4.9461347219106315,0.30059920623898506,30.0,0.0001266211195169537,0.0001266211195169537,-1.0559473276138305,0.0015022786140131454,2.0762739916642508
113,13.431400196323011,13.370974240714371,13.359176635028907,1.8137828935011422,0.0,-11.54539374152777,0.0,-0.011797605685065955,0.8931691481393642,2.4581691481393104,-1.5649999999999373,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,4.871662036792652,37.0,0.00012564967548377338,0.00012564967548377338,-1.7764397311855007,0.0016227061702945346,5.540212766544239,0.4557433615128199,30.0,0.00012564967548377338,0.00012564967548377338,-1.1603731652100882,0.001507208492451658,2.6798096795876822
114,14.656486335138965,14.653801258836866,14.622680269012573,-0.5792008036767967,1.1102230246251565e-16,-15.201881072689376,-0.030870564826841473,-0.0002504249999999888,0.49317721892214195,0.5181772189221121,-0.02499999999999858,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,4.583165663044627,41.0,0.00012468568442141814,0.00012468568442141814,-1.8384330156372815,0.0016311251433429922,5.492558851474669,0.3067546566327413,30.0,0.00012468568442141814,0.00012468568442141814,-1.0483051757017772,0.0015120287464621166,2.063604458173116
115,-53.63371547526645,-53.633784404120625,-54.6733911230335,-10.264331253861767,-5.551115123125783e-17,44.409059869171735,-1.0412014389150102,0.001594720000000818,0.4830234028326288,0.08302340283239928,0.40000000000020464,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.600704553964976,37.0,0.00012372908915029538,0.00012372908915029538,-1.7542035805212486,0.0016391506085071611,5.440232057829161,0.32040784594913324,30.0,0.00012372908915029538,0.00012372908915029538,-1.1198712587356567,0.0015168362685168784,2.1775766889254253
116,-21.96642907813475,-21.966738932673657,-23.8214552098564,-2.5044040756125656,0.0,21.31705113424383,-1.8768927097718802,0.022176432589095855,0.8364731444052325,-0.17602685559418152,1.0124999999993776,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.026385603724299,37.0,0.00012277983292949724,0.00012277983292949724,-1.7582659914686873,0.0016470826954606015,4.905002542444177,0.29701674953103063,30.0,0.00012277983292949724,0.00012277983292949724,-1.1413440883159638,0.0015220346045680343,1.9958933194478352
117,1.5023774559170853,1.4040183619944868,-0.3200907298551215,5.542184843892921,-1.7763568394002505e-15,5.86227557374804,-1.7681221918470937,0.04401309999999945,0.9173726261600024,-3.1362253414351224,4.053597967595134,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.392879083156585,50.0,0.0001218378594534353,0.0001218378594534353,-1.8111292290687562,0.0016563205723650754,5.037504668235779,0.3007155403494835,30.0,0.0001218378594534353,0.0001218378594534353,-1.1773080627123516,0.0015271282871253788,2.0571029146512347
118,23.012733118526768,23.00911588443929,23.006508971937752,-3.9888228662552443,0.0,-26.99533183819299,0.0,-0.0026069125000013705,0.9286902152113328,0.6014344592289278,0.3272557559823997,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400691234148466,39.0,0.00012090311284850062,0.00012090311284850062,-1.7394935290018718,0.0016659164311698615,5.22084099207169,0.35042768344283104,30.0,0.00012090311284850062,0.00012090311284850062,-1.1549772024154663,0.0015320526901632548,2.287903356552124
119,3.4639177003646617,3.4313592802785844,3.2782393027893217,3.6122061990324217,8.604228440844963e-16,0.3339668962431005,-0.13434761749184077,-0.01877236000000001,0.41662436769372846,1.8043951919154906,-1.387770824221755,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.534328120095389,35.0,0.00011997553766974952,0.00011997553766974952,-1.756244329043797,0.0016740156237834267,5.071420969281878,0.3796914299329122,30.0,0.00011997553766974952,0.00011997553766974952,-1.148035615682602,0.001536742904378722,2.211681765317917
120,28.142235082155572,28.140245568724204,28.13674206872671,4.543541196789209,8.326672684688674e-17,-23.593200871937505,0.0,-0.0035034999999998015,0.13103962059089724,0.4460396205909145,-0.31500000000001194,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,0.0,2.0,4.901607990264893,35.0,0.00011905507889761495,0.00011905507889761495,-1.8926433495112829,0.0016812696720340421,5.560093743460519,0.1975024502724409,30.0,0.00011905507889761495,0.00011905507889761495,-1.1892976840337117,0.001541319559328258,1.8390216966470083
121,-2.901104824215916,-2.912749071278791,-2.932837528715822,-2.2142165697179435,3.552713678800501e-15,0.7186209589978751,-0.015588857437450088,-0.00449960000000009,0.6690851246715965,1.0790851246715842,-0.4100000000000179,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,4.706700263879238,39.0,0.00011814168193464293,0.00011814168193464293,-1.868037312458723,0.0016896581122030814,5.0748850626823225,0.36245503748456637,30.0,0.00011814168193464293,0.00011814168193464293,-1.1568192740281422,0.001545941965499272,2.57294362783432
122,17.966146240761738,17.96209464426289,17.91515964496156,1.7763401470841138,0.0,-16.138819497877442,-0.046434224299815696,-0.0005007750000000029,0.585339797084643,0.6365215235046997,-0.05118172642004785,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514856094899385,46.0,0.00011723529260225412,0.00011723529260225412,-1.8059118752894194,0.0016995108681326003,5.172546013541844,0.39136382763584454,30.0,0.00011723529260225412,0.00011723529260225412,-1.2013603667418162,0.0015507854948130747,2.4014309922854107
123,-17.93010179630255,-18.961304929367426,-21.284637159406607,3.7328362457619506,0.0,25.01747340516857,-2.4163841810685653,0.09305195103158127,0.2560838664775815,-10.154817246336219,10.410901112813832,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.006327390670776,41.0,0.00011633585713753009,0.00011633585713753009,-1.8835012883674809,0.0017082503366443078,5.1197282744617,0.29948690508802733,30.0,0.00011633585713753009,0.00011633585713753009,-1.159959046045939,0.0015556044643744826,2.0163518289724984
124,-8.05935534253974,-8.067539845228222,-8.416288473407747,2.3656483938049555,-6.661338147750939e-16,10.781936867212707,-0.361274078182646,0.012525450000000726,0.6611375029709023,-0.9046824132523439,1.565819916223225,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,4.289759144896553,42.0,0.00011544332219002443,0.00011544332219002443,-1.8846473268100195,0.0017158418777398765,5.186736719948905,0.30000790283083917,30.0,0.00011544332219002443,0.00011544332219002443,-1.2153429468472798,0.0015602498586910465,2.0535142680009204
125,31.35208997673921,31.34099414920509,31.34646953420434,-3.311822033778456,3.552713678800501e-15,-34.658291567982786,0.0,0.005475384999998233,0.4191326597942151,-1.0533673402057744,1.472499999999986,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.1962541199865795,42.0,0.00011455763481859824,0.00011455763481859824,-1.914510428905487,0.0017241793656943454,4.960282155445644,0.33047189575930436,30.0,0.00011455763481859824,0.00011455763481859824,-1.179745614528656,0.0015649608724440137,2.4655090431372324
126,13.636539855667012,13.635678110554078,13.635427710553461,2.3128281120945644,0.0,-11.322599598458892,0.0,-0.00025040000000002116,0.2667356869681896,0.2935549544691763,-0.026819267501020424,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184736179268879,46.0,0.00011367874248827985,0.00011367874248827985,-1.905124897542207,0.0017331252507258046,4.5301631948222285,0.25229125606516994,30.0,0.00011367874248827986,0.00011367874248827986,-1.065655348698298,0.001569546724203974,1.8395741959412892
127,12.79525357361797,12.78528646152757,12.784730573092425,0.38875794045285833,0.0,-12.395972632639564,-0.000380660934865773,-0.0001752275000000196,0.9811731406365141,0.9983542502739048,-0.01718110963739914,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,4.510537232293023,45.0,0.00011280659306714874,0.00011280659306714874,-1.913598691092597,0.001742467700710727,5.159179152382745,0.3070117356876532,30.0,0.00011280659306714875,0.00011280659306714875,-1.0527684231599173,0.00157408668504407,2.163859494527181
128,0.3004903367236693,0.07186991079948848,-1.064118383276612,9.95760474802758,-1.8318679906315083e-15,11.021723131304192,-1.2137223541402449,0.07773406006213723,0.7960731635396598,-4.781426836459811,5.577499999999457,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.511320744241987,42.0,0.00011194113482324331,0.00011194113482324331,-1.9009151373590742,0.0017519119317598996,4.651519928659711,0.26693948122362293,30.0,0.00011194113482324331,0.00011194113482324331,-1.1755156735579173,0.001578396795472751,1.9154872725407281
129,14.027007013772192,13.946204384657747,13.97661400716013,7.579590512384785,0.0,-6.397023494775343,0.0,0.030409622500002648,0.5649196737045798,-2.842580326295897,3.4075000000004536,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,4.153122629438128,42.0,0.0001110823164214923,0.0001110823164214923,-1.9823719745590573,0.0017601331291232434,5.0838640701203115,0.34036164842545985,30.0,0.0001110823164214923,0.0001110823164214923,-1.132752279440562,0.001582720736041665,2.3279321511586506
130,-53.54555467055616,-57.9967806934331,-67.62122316205837,-28.191513262513897,0.0,39.429709899544484,-9.75963734252587,0.13519487390410084,18.572052784627786,21.097928862513832,-2.525876077886014,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,4.249516147833604,52.0,0.0001102300869206699,0.0001102300869206699,-1.9467008205560536,0.0017690407851030333,5.292125743169051,0.23106645358105501,30.0,0.0001102300869206699,0.0001102300869206699,-1.1264209667841594,0.001587262563407421,2.062375597159068
131,14.286643302089141,14.270034778560241,14.285597903559113,-10.964750225372974,1.1102230246251565e-16,-25.250348128932085,0.0,0.015563124999999116,0.7687593927052632,-1.2887406072945886,2.0574999999998553,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.113291695311263,37.0,0.00010938439577037412,0.00010938439577037412,-1.931295707419112,0.0017776707552272725,4.860324556763108,0.3385802887380123,30.0,0.00010938439577037412,0.00010938439577037412,-1.1287113229433696,0.0015917816665023566,2.5439976155757904
132,1.88139249014511,1.8771882029469737,1.8278134539123814,1.9717115232394427,2.42861286636753e-17,0.14389806932705929,-0.048999636532983004,-0.00037511249999997755,0.6111982794466684,0.6484047499931112,-0.03720647054645122,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.842524568239848,39.0,0.00010854519280802836,0.00010854519280802836,-1.9201463185823882,0.0017852076651671757,5.147159515283047,0.3101266991347075,30.0,0.00010854519280802836,0.00010854519280802836,-1.1317830006281535,0.001596243664001425,2.20389794309934
133,-14.759166811735486,-14.765190301291202,-17.795238517127448,-7.666138064561188,0.0,10.12910045256626,-3.0175198708353435,-0.012528344999999446,0.6411114324450438,0.776111432444873,-0.134999999999863,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,4.36325664747329,42.0,0.00010771242825590599,0.00010771242825590599,-1.9201045547212874,0.0017931220215922665,5.153655852590289,0.2452886781344811,30.0,0.00010771242825590599,0.00010771242825590599,-1.2542687912782033,0.0016008232138119637,1.8547712514797847
134,-47.948471297666565,-49.47783643531944,-53.82072710178286,-12.354011357632459,0.0,41.466715744150385,-4.391129966460909,0.04823930000000142,0.00939722720050895,-12.366750331646845,12.376147558847347,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,4.126597920060158,40.0,0.00010688605271817782,0.00010688605271817782,-2.0253436297178267,0.0018008768383879215,5.163005638122558,0.27110597925881547,30.0,0.00010688605271817784,0.00010688605271817784,-1.2417396525541942,0.0016052234646243353,2.1135441263516745
135,40.200969281537255,38.8273749406375,38.96902099939201,12.592524252925248,0.0,-26.37649674646675,0.0,0.141646058757093,0.6497756942043935,-11.720044116383521,12.36981981058792,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,3.8146406038134706,51.0,0.00010606601717798212,0.00010606601717798212,-1.9556583166122437,0.0018095663730420318,4.633193866879332,0.32350082707901795,30.0,0.00010606601717798212,0.00010606601717798212,-1.1328065097332,0.0016095806534091631,2.473667683204015
136,-48.879832126186216,-48.900488093114866,-49.49776419846476,2.4448100776538113,0.0,51.942574276118556,-0.5673353953464186,-0.02994070999999525,0.4262935057121524,1.4372183873249904,-1.0109248816128433,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,4.397042531034221,46.0,0.00010525227299451708,0.00010525227299451708,-1.9330338576565618,0.0018184509168824425,4.8266712219818775,0.3679577867190043,30.0,0.00010525227299451708,0.00010525227299451708,-1.2097968379656474,0.0016138587146997453,2.439166494210561
137,28.6300000097454,28.599733896643475,28.580749654139456,-8.291238960257827,0.0,-36.871988614397296,0.0,-0.018984242500001195,0.004280789889222092,1.7397158705354068,-1.7354350806461971,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.411381012354141,39.0,0.00010444477190015583,0.00010444477190015583,-2.02666214796213,0.0018261625276257594,5.203244857299022,0.31867788260181745,30.0,0.00010444477190015582,0.00010444477190015582,-1.2480753262837727,0.001618083791496853,2.485669728120168
