market,policy,seed,episodes_completed,objective_bps_dense,selected_dense,objective_bps_sparse,selected_sparse,objective_bps
Synthetic,sac,1618,100,5.2957713377392,False,1.3773240294446265,False,3.918447308294574
Synthetic,sac,1618,150,5.744877472798258,False,2.1784774437369183,False,3.56640002906134
Synthetic,sac,1618,200,5.491942544323941,False,3.2315566959705073,False,2.260385848353434
Synthetic,sac,1618,250,5.836885466325638,False,3.3546549213190526,False,2.4822305450065856
Synthetic,sac,1618,300,6.151649373982477,False,3.2589652594155707,False,2.892684114566906
Synthetic,sac,1618,350,6.310936033893581,False,4.010601634996774,False,2.3003343988968075
Synthetic,sac,1618,400,6.396150058904853,False,4.446366680532044,False,1.9497833783728087
Synthetic,sac,1618,450,6.460278423113188,False,4.5448378343376366,False,1.9154405887755512
Synthetic,sac,1618,500,6.462706738366624,False,5.224697264753532,False,1.2380094736130918
Synthetic,sac,1618,550,6.578906289484976,False,5.385606981373641,False,1.1932993081113352
Synthetic,sac,1618,600,6.542583082071198,False,5.555904788168279,False,0.9866782939029193
Synthetic,sac,1618,650,6.621341082898358,False,5.820151372142642,False,0.8011897107557155
Synthetic,sac,1618,700,6.66472008858209,True,5.822342126403562,False,0.8423779621785279
Synthetic,sac,1618,750,6.638283451833003,False,5.888765588793676,False,0.7495178630393271
Synthetic,sac,1618,800,6.5697650057991925,False,5.988460884752865,True,0.5813041210463279
Synthetic,sac,2024,0,5.5930408616612795,False,5.5930408616612795,False,0.0
Synthetic,sac,2024,50,7.418717838340018,False,6.113956394879782,False,1.3047614434602357
Synthetic,sac,2024,99,6.782947136424557,False,6.147958372597099,False,0.6349887638274581
Synthetic,sac,2024,100,6.428546859809937,False,5.936369660766747,False,0.4921771990431898
Synthetic,sac,2024,150,7.433230474076976,False,6.422034378977209,False,1.0111960950997672
Synthetic,sac,2024,200,7.478561484628925,False,6.845287640563078,False,0.6332738440658465
Synthetic,sac,2024,250,7.574695154139417,False,6.743605538771625,False,0.8310896153677918
Synthetic,sac,2024,300,7.617876065680765,False,6.790211419437361,False,0.8276646462434041
Synthetic,sac,2024,350,7.997433187551152,True,6.899858220020496,False,1.0975749675306563
Synthetic,sac,2024,400,7.656570372078404,False,6.7086477772823825,False,0.9479225947960215
Synthetic,sac,2024,450,7.856715357029152,False,6.934774532428278,False,0.921940824600874
Synthetic,sac,2024,500,7.915977623662813,False,7.080970662828406,False,0.8350069608344066
Synthetic,sac,2024,550,7.7690788159353295,False,6.81305925969327,False,0.956019556242059
Synthetic,sac,2718,0,2.178021162876823,False,2.178021162876823,False,0.0
Synthetic,sac,2718,50,1.284756149103564,False,0.8619689008607891,False,0.4227872482427748
Synthetic,sac,2718,99,3.5107081461841028,False,2.4904871762193355,False,1.0202209699647673
Synthetic,sac,2718,100,3.816630719240527,False,2.6138054026621207,False,1.2028253165784064
Synthetic,sac,2718,150,3.5090567725398856,False,1.0379125993608895,False,2.4711441731789963
Synthetic,sac,2718,200,3.86060195432845,False,0.958143211923495,False,2.902458742404955
Synthetic,sac,2718,250,4.19859720151138,False,3.0511008259137045,False,1.147496375597676
Synthetic,sac,2718,300,4.0632749366967715,False,3.0296961254049193,False,1.0335788112918523
Synthetic,sac,2718,350,4.024732290091919,False,3.4960558461847135,False,0.5286764439072051
Synthetic,sac,2718,400,4.356483627512744,False,3.7551891221271574,True,0.6012945053855865
Synthetic,sac,2718,450,4.419873207054376,True,3.310180325393884,False,1.109692881660492
Synthetic,sac,2718,500,4.397562135554686,False,3.2932960289239106,False,1.1042661066307757
Synthetic,sac,2718,550,4.178507942418883,False,3.339506858431748,False,0.8390010839871351
Synthetic,sac,2718,600,4.362684800531623,False,2.97804962032391,False,1.384635180207713
Synthetic,sac,314,0,4.995118972456613,False,4.995118972456613,False,0.0
Synthetic,sac,314,50,-2.630385712672345,False,3.4435400739674025,False,-6.073925786639748
Synthetic,sac,314,99,4.559503805901638,False,2.756262874531809,False,1.803240931369829
Synthetic,sac,314,100,4.326474224770908,False,2.8536581639789405,False,1.4728160607919674
Synthetic,sac,314,150,5.237362110124608,False,3.8827035174908864,False,1.3546585926337218
