contrast_key,contrast,positive_treatment,negative_treatment,algorithm,master_seed,n_episodes,metric,mean_difference,evaluation_seed_sha256,positive_run_dir,negative_run_dir
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,7,100,risk_adjusted_pnl_bps,1.1519917477880373,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed7
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,42,100,risk_adjusted_pnl_bps,1.5529911419060698,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed42
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,99,100,risk_adjusted_pnl_bps,1.6956178865167175,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed99
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,123,100,risk_adjusted_pnl_bps,1.0070798368981135,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed123
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,314,100,risk_adjusted_pnl_bps,-1.1951114929282143,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed314
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,577,100,risk_adjusted_pnl_bps,1.4576426570564451,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed577
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,811,100,risk_adjusted_pnl_bps,0.246592345945704,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed811
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,1618,100,risk_adjusted_pnl_bps,0.20499312329189473,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed1618
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,2024,100,risk_adjusted_pnl_bps,0.5075618990644278,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed2024
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,dqn,2718,100,risk_adjusted_pnl_bps,0.6269748750979177,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/dqn__mechanism_economic_sparse_seed2718
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,7,100,risk_adjusted_pnl_bps,4.598303325067459,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed7
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,42,100,risk_adjusted_pnl_bps,3.4947645588143414,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed42
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,99,100,risk_adjusted_pnl_bps,1.725023621889946,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed99
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,123,100,risk_adjusted_pnl_bps,-0.17477233145696758,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed123
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,314,100,risk_adjusted_pnl_bps,2.4621144674791045,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed314
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,577,100,risk_adjusted_pnl_bps,4.8275222347105,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed577
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,811,100,risk_adjusted_pnl_bps,0.7601897208949395,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed811
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,1618,100,risk_adjusted_pnl_bps,3.3305571887408405,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed1618
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,2024,100,risk_adjusted_pnl_bps,0.10459337781137684,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed2024
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,ddpg,2718,100,risk_adjusted_pnl_bps,-0.30798004850527333,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/ddpg__mechanism_economic_sparse_seed2718
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,7,100,risk_adjusted_pnl_bps,0.7300236620135417,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed7
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,42,100,risk_adjusted_pnl_bps,0.4221283527820785,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed42
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,99,100,risk_adjusted_pnl_bps,1.9128524774526416,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed99
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,123,100,risk_adjusted_pnl_bps,1.3483965837965277,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed123
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,314,100,risk_adjusted_pnl_bps,-1.053582537061812,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed314
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,577,100,risk_adjusted_pnl_bps,4.180307869405515,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed577
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,811,100,risk_adjusted_pnl_bps,2.789811011320187,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed811
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,1618,100,risk_adjusted_pnl_bps,3.572247811000995,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed1618
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,2024,100,risk_adjusted_pnl_bps,2.793246062234997,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed2024
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,td3,2718,100,risk_adjusted_pnl_bps,1.0549474043394411,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/td3__mechanism_economic_sparse_seed2718
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,7,100,risk_adjusted_pnl_bps,-0.658189190283966,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed7
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,42,100,risk_adjusted_pnl_bps,0.02175542404233445,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed42
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,99,100,risk_adjusted_pnl_bps,0.483783766611107,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed99
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,123,100,risk_adjusted_pnl_bps,2.1031025307871904,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed123
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,314,100,risk_adjusted_pnl_bps,2.0764346819119885,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed314
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,577,100,risk_adjusted_pnl_bps,0.7065052549924947,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed577
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,811,100,risk_adjusted_pnl_bps,1.284892245269897,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed811
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,1618,100,risk_adjusted_pnl_bps,0.7358391887464043,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed1618
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,2024,100,risk_adjusted_pnl_bps,0.17163094935906997,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed2024
auction_credit,Dense auction credit (on - off),mechanism_economic_dense,mechanism_economic_sparse,sac,2718,100,risk_adjusted_pnl_bps,0.5054528321405253,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_sparse/sac__mechanism_economic_sparse_seed2718
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,7,100,risk_adjusted_pnl_bps,-0.11317572276442003,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed7
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,42,100,risk_adjusted_pnl_bps,0.11161238550792102,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed42
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,99,100,risk_adjusted_pnl_bps,-0.7750853526174663,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed99
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,123,100,risk_adjusted_pnl_bps,-0.6749044313057624,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed123
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,314,100,risk_adjusted_pnl_bps,-0.8827179138092728,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed314
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,577,100,risk_adjusted_pnl_bps,-0.42154826848275845,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed577
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,811,100,risk_adjusted_pnl_bps,0.12397408234784665,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed811
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,1618,100,risk_adjusted_pnl_bps,-1.2509864993624442,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed1618
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,2024,100,risk_adjusted_pnl_bps,-1.0641296491792331,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed2024
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,dqn,2718,100,risk_adjusted_pnl_bps,0.5313398030684229,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed2718
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,7,100,risk_adjusted_pnl_bps,-0.007975451653859196,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed7
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,42,100,risk_adjusted_pnl_bps,0.6988470880968817,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed42
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,99,100,risk_adjusted_pnl_bps,-0.4046662480866578,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed99,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed99
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,123,100,risk_adjusted_pnl_bps,-2.7540796986170597,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed123,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed123
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,314,100,risk_adjusted_pnl_bps,0.14933130812125467,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed314,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed314
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,577,100,risk_adjusted_pnl_bps,-0.060527958212029206,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed577,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed577
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,811,100,risk_adjusted_pnl_bps,-0.45869123040896426,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed811,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed811
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,1618,100,risk_adjusted_pnl_bps,0.1748340641694829,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed1618
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,2024,100,risk_adjusted_pnl_bps,-0.23571104364738535,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed2024
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,ddpg,2718,100,risk_adjusted_pnl_bps,-0.28542110535873993,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed2718
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,td3,7,100,risk_adjusted_pnl_bps,0.45884759762736926,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed7,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed7
h_feature,"H observation, fixed anchor and economic training (on - off)",mechanism_economic_dense,mechanism_h_feature_off,td3,42,100,risk_adjusted_pnl_bps,0.9683820694300721,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed42,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed42
